_id,name,code,docstring,human_label,enriched_description
636767031a6d9265ec0178e6,toPrimitive,"public static byte[] toPrimitive(final Byte[] array){
  if (array == null) {
    return null;
  }
 else   if (array.length == 0) {
    return ArrayUtils.EMPTY_BYTE_ARRAY;
  }
  final byte[] result=new byte[array.length];
  for (int i=0; i < array.length; i++) {
    result[i]=array[i].byteValue();
  }
  return result;
}
","/** 
 * <p>Converts an array of object Bytes to primitives.</p> <p>This method returns <code>null</code> for a <code>null</code> input array.</p>
 * @param array  a <code>Byte</code> array, may be <code>null</code>
 * @return a <code>byte</code> array, <code>null</code> if null array input
 * @throws NullPointerException if array content is <code>null</code>
 */
","Convert an array of object Bytes to primitives, return null for a null input array.","1. One-line summary: Converts an array of Byte objects to a primitive byte array.
2. Function behavior: The method checks for null and empty input, then iterates over an array of Byte objects and converts each element to its primitive byte value.
3. Function signature:
@param array Byte[]: Array containing Byte objects to convert
@return byte[]: Converted array of primitive byte values
4. Examples: null -> null (in case of null input), [] -> [] (empty array results in empty array), [Byte(1),Byte(2)] -> [1,2] (conversion from Byte objects to bytes)
5. Preconditions & Postconditions: Input may be null, output will be null if input is null; otherwise, output is a byte array of the same length as input."
636767dc1a6d9265ec0186be,compressTimeBucket,"static long compressTimeBucket(long timeBucket,int dayStep){
  if (dayStep > 1) {
    DateTime time=TIME_BUCKET_FORMATTER.parseDateTime("""" + timeBucket);
    int days=Days.daysBetween(DAY_ONE,time).getDays();
    int groupBucketOffset=days % dayStep;
    return Long.parseLong(time.minusDays(groupBucketOffset).toString(TIME_BUCKET_FORMATTER));
  }
 else {
    return timeBucket;
  }
}
","/** 
 * Follow the dayStep to re-format the time bucket literal long value. Such as, in dayStep == 11, 20000105 re-formatted time bucket is 20000101, 20000115 re-formatted time bucket is 20000112, 20000123 re-formatted time bucket is 20000123
 */
","Follow the dayStep to reformat the time bucket with TIME_BUCKET_FORMATTER. For example, if dayStep == 11, 20000105 re-formatted time bucket is 20000101, 20000115 re-formatted time bucket is 20000112, 20000123 re-formatted time bucket is 20000123.","1. One-line summary: Adjusts the given time bucket to align with a specified day step.
2. Function behavior: The function calculates a new time bucket by adjusting the input bucket back to the nearest multiple of the given day step. It returns the original bucket if the day step is 1.
3. Function signature: 
@param timeBucket long: The time bucket value to adjust.
@param dayStep int: The number of days defining the step for bucket alignment.
@return long: The adjusted time bucket.
@throws IllegalArgumentException: If parsing of the time bucket fails.
4. Examples: 20230101, 2 -> 20230101 (original value returned) 20230102, 2 -> 20230101 (adjusted to previous day step) 20230110, 3 -> 20230109 (adjusted by day step)
5. Preconditions & Postconditions: Input must be a valid time representation; output is a valid time bucket aligned to the nearest day step."
636767a41a6d9265ec01856c,computeUTF8Size,"public static int computeUTF8Size(final CharSequence str,final int index,final int len){
  int size=len;
  for (int i=index; i < len; i++) {
    final char c=str.charAt(i);
    if (c < 0x0080)     continue;
    if (c < 0x0800)     size++;
 else     size+=2;
  }
  return size;
}
","/** 
 * Computes the size of the utf8 string beginning at the specified  {@code index} with the specified {@code length}.
 */
",Compute the size of the utf8 string beginning at the specified  index  with the specified length.,"1. One-line summary: Calculates UTF-8 encoded size of a substring.
2. Function behavior: Computes the size in bytes of a Unicode string's UTF-8 encoding for a specified range. Applies size rules based on code points from index to len.
3. Function signature:
@param str CharSequence: Input string sequence
@param index int: Start index in the string
@param len int: Number of characters to process
@return int: UTF-8 encoded byte size
4. Examples:
""Hello"", 0, 5 -> 5 (All characters < 0x0080)
""©opyright"", 0, 9 -> 10 (© is > 0x0080 and < 0x0800)
""𐍈Test"", 0, 5 -> 10 (𐍈 needs 4 bytes)
5. Preconditions & Postconditions: The function assumes valid UTF-16 input and that range indices are within bounds. Always returns the byte size for UTF-8 encoding."
636766f01a6d9265ec017639,asList,"public static <T>List<T> asList(T[] a){
  if (a == null)   return Collections.emptyList();
  return Arrays.asList(a);
}
","/** 
 * Array to List. <p> Works like  {@link Arrays#asList(Object)}, but handles null arrays.
 * @return a list backed by the array.
 */
","Convert an array to list, return empty list for null array.","1. One-line summary: Converts an array to a list.
2. Function behavior: Converts a given array into a list. If the array is null, returns an empty list.
3. Function signature: 
   @param a T[]: The input array.
   @return List<T>: A list representing the elements of the array.
4. Examples: 
   asList(new String[]{""a"", ""b""}) -> [""a"", ""b""] (non-null array converted to list)
   asList(null) -> [] (null array results in an empty list)
5. Preconditions & Postconditions: Inputs potentially null; output list is based on array content or empty if null."
6367672d1a6d9265ec017c74,remove,"public boolean remove(int val){
  if (map.containsKey(val)) {
    map.remove(val);
    values.remove(values.indexOf(val));
    return true;
  }
  return false;
}
","/** 
 * Removes a value from the set. Returns true if the set contained the specified element. 
 */
","Remove a value from the values if the map keys contains the val. Returns true if actually removed, and false otherwise.","1. One-line summary: Removes a value from a map and list.
2. Function behavior: Checks if the value exists in the map, removes it from both the map and list if present, and returns true. Returns false if the value is not found.
3. Function signature: 
   @param val int: The value to be removed.
   @return boolean: True if the removal was successful, false otherwise.
4. Examples: 
   remove(5) -> true (5 is removed from both map and list)
   remove(10) -> false (10 does not exist)
   remove(-3) -> true (Negative value removal successful if present)
5. Preconditions & Postconditions: Map and list are non-null, removal updates both structures consistently."
6367676b1a6d9265ec0181df,startsWithIgnoreCase,"public static boolean startsWithIgnoreCase(String str,String prefix){
  if (str == null || prefix == null) {
    return false;
  }
  if (str.startsWith(prefix)) {
    return true;
  }
  if (str.length() < prefix.length()) {
    return false;
  }
  String lcStr=str.substring(0,prefix.length()).toLowerCase();
  String lcPrefix=prefix.toLowerCase();
  return lcStr.equals(lcPrefix);
}
","/** 
 * Returns  {@code true} if the given string starts with the specified case-insensitive prefix, {@code false} otherwise.
 * @param str the String to check
 * @param prefix the prefix to look for
 * @return {@code true} if the given string starts with the specified case-insensitive prefix, {@code false} otherwise.
 * @see java.lang.String#startsWith
 */
","Return true if the given string starts with the specified case-insensitive prefix, false otherwise.","1. One-line summary: Case-insensitive prefix matching function.
2. Function behavior: Checks if a string starts with a given prefix, ignoring case. Ensures null inputs return false.
3. Function signature:
@param str String: The main string to check.
@param prefix String: The prefix to check against.
@return boolean: True if str starts with prefix ignoring case, false otherwise.
4. Examples: ""Hello"", ""he"" -> true (case ignored) ""Hello"", ""Ho"" -> false (different letters) ""test"", ""testers"" -> false (prefix longer)
5. Preconditions & Postconditions: Both inputs must be non-null for checking, returns false otherwise; handles case insensitivity."
636767001a6d9265ec017873,reverse,"public static String reverse(final String str){
  if (str == null) {
    return null;
  }
  return new StringBuilder(str).reverse().toString();
}
","/** 
 * <p>Reverses a String as per  {@link StringBuilder#reverse()}.</p> <p>A <code>null</code> String returns <code>null</code>.</p> <pre> StringUtils.reverse(null)  = null StringUtils.reverse("""")    = """" StringUtils.reverse(""bat"") = ""tab"" </pre>
 * @param str  the String to reverse, may be null
 * @return the reversed String, <code>null</code> if null String input
 */
",Reverse the given String as per.,"1. One-line summary: Reverses a string.
2. Function behavior: This function takes a string and returns a new string with the characters in reverse order. If the input string is null, it returns null.
3. Function signature:
   @param str String: The input string to be reversed
   @return String: The reversed string or null if the input is null
4. Examples: 
   ""hello"" -> ""olleh"" (reverses characters)
   ""12345"" -> ""54321"" (reverses numeric string)
   null -> null (null input returns null)
5. Preconditions & Postconditions: The function expects a string or null as input; it returns a reversed string or null if the input is null."
636766ff1a6d9265ec01783b,sub,"public static String sub(String str,int start,int end){
  return StringUtils.substring(str,start,end);
}
","/** 
 * Gets a substring from the specified String avoiding exceptions. 
 */
",Get a substring from the specified String avoiding exceptions. ,"1. One-line summary: Extracts a substring from the input string.
2. Function behavior: Returns a substring from the given `start` index to the `end` index, exclusive, using `StringUtils.substring`.
3. Function signature:
@param str String: the input string
@param start int: the starting index for the substring
@param end int: the ending index (exclusive) for the substring
@return String: the extracted substring
4. Examples: 
""hello"", 0, 2 -> ""he"" (extracts characters from index 0 to 1)
""world"", 1, 4 -> ""orl"" (extracts characters from index 1 to 3)
""java"", 2, 4 -> ""va"" (extracts characters from index 2 to 3)
5. Preconditions & Postconditions: The input indices should be within the bounds of the string, ensuring extracted substring exists, and original string remains unchanged."
6367671a1a6d9265ec017c15,putByteArray,"public ByteVector putByteArray(final byte[] byteArrayValue,final int byteOffset,final int byteLength){
  if (length + byteLength > data.length) {
    enlarge(byteLength);
  }
  if (byteArrayValue != null) {
    System.arraycopy(byteArrayValue,byteOffset,data,length,byteLength);
  }
  length+=byteLength;
  return this;
}
","/** 
 * Puts an array of bytes into this byte vector. The byte vector is automatically enlarged if necessary.
 * @param byteArrayValue an array of bytes. May be {@literal null} to put {@code byteLength} nullbytes into this byte vector.
 * @param byteOffset index of the first byte of byteArrayValue that must be copied.
 * @param byteLength number of bytes of byteArrayValue that must be copied.
 * @return this byte vector.
 */
","Put an array of bytes into this byte vector, enlarge the byte vector automatically if necessary.","1. One-line summary: Inserts a byte array into a ByteVector, enlarging if necessary.
2. Function behavior: Copies the specified segment of a byte array into the ByteVector's data array starting from the current length, enlarges the array if too small, then updates the length.
3. Function signature: 
@param byteArrayValue byte[]: the source byte array
@param byteOffset int: the starting offset in byteArrayValue
@param byteLength int: the number of bytes to insert
@return ByteVector: the modified ByteVector instance
4. Examples: 
(byte[], 0, 3) -> ByteVector instance (inserts first three bytes)
(byte[], 2, 2) -> ByteVector instance (inserts two bytes starting from index 2)
(null, 0, 0) -> ByteVector instance (no changes made)
5. Preconditions & Postconditions: Assumes data array has enough space or can be enlarged; modifies ByteVector and increases length by byteLength."
6367675c1a6d9265ec01805b,removeFromTreeEdgeList,"public void removeFromTreeEdgeList(){
  for (int dir=0; dir < 2; dir++) {
    if (prev[dir] != null) {
      prev[dir].next[dir]=next[dir];
    }
 else {
      head[1 - dir].first[dir]=next[dir];
    }
    if (next[dir] != null) {
      next[dir].prev[dir]=prev[dir];
    }
  }
  head[0]=head[1]=null;
}
","/** 
 * Removes this edge from both doubly linked lists of tree edges.
 */
",Remove this edge from both doubly linked lists of the tree edges.,"1. One-line summary: Removes the current node from a doubly-linked list that represents a tree edge list.
2. Function behavior: The function updates pointers to remove a node from a bidirectional structure by adjusting previous and next links in both directions.
3. Function signature: 
4. Examples: 
Node A with prev and next adjusted -> Node A removed from tree edge list (prev and next are rearranged)
Node B at the start -> Node B's next becomes the new head (start of list changes)
Node C at the end -> Node C's prev becomes new last (end of list changes)
5. Preconditions & Postconditions: The input structure is a valid doubly-linked list, and after execution, the list remains valid without the removed node."
636767791a6d9265ec01826d,findAndSubst,"public static String findAndSubst(String key,Properties props){
  String value=props.getProperty(key);
  if (value == null)   return null;
  try {
    return substVars(value,props);
  }
 catch (  IllegalArgumentException e) {
    LogLog.error(""Bad option value ["" + value + ""]."",e);
    return value;
  }
}
","/** 
 * Find the value corresponding to <code>key</code> in <code>props</code>. Then perform variable substitution on the found value.
 */
","Find the value corresponding to key in props, then perform variable substitution on the found value. Return the substitution result, or the value in case of exception. ","1. One-line summary: Substitute variables in a property value.
2. Function behavior: Retrieves a property by key, substitutes its variables, and returns the updated value. Logs an error and returns the original value on IllegalArgumentException.
3. Function signature: 
   @param key String: The key to look up in the properties.
   @param props Properties: The collection of key-value pairs where substitution will occur.
   @return String: The value with substituted variables or null if the key is not found.
4. Examples: 
   key=""path"", props={""path"":""${base}/dir"", ""base"":""/home""} -> ""/home/dir"" (substitution successful)
   key=""missing"", props={""path"":""${base}/dir""} -> null (key not found)
   key=""invalid"", props={""invalid"":""${foo""} -> ""${foo"" (invalid placeholder)
5. Preconditions & Postconditions: Keys and properties must be defined. The return is either a substituted string or original/nonexistent value."
636766fe1a6d9265ec017834,sessionId,"public static String sessionId(){
  HttpSession httpSession=servletSession();
  if (httpSession == null) {
    return null;
  }
  return httpSession.getId();
}
","/** 
 * Session ID. 
 */
",Return the servlet session id,"1. One-line summary: Retrieves the HTTP session ID.
2. Function behavior: Returns the ID of the current HTTP session if it exists, otherwise returns null.
3. Function signature: 
@return String: the session ID or null if no session exists.
4. Examples: 
sessionId() -> ""abc123"" (returns session ID if session exists)
sessionId() -> null (returns null if no session exists)
5. Preconditions & Postconditions: No session means the function returns null; otherwise, it provides a valid session ID."
636766ff1a6d9265ec01784b,isDigits,"public static boolean isDigits(String str){
  if ((str == null) || (str.length() == 0)) {
    return false;
  }
  for (int i=0; i < str.length(); i++) {
    if (!Character.isDigit(str.charAt(i))) {
      return false;
    }
  }
  return true;
}
","/** 
 * <p>Checks whether the <code>String</code> contains only digit characters.</p> <p><code>Null</code> and empty String will return <code>false</code>.</p>
 * @param str  the <code>String</code> to check
 * @return <code>true</code> if str contains only unicode numeric
 */
","Check whether a character string is a dight. If yes, true is returned. Otherwise, false is returned.","1. One-line summary: Checks if a string contains only digits.  
2. Function behavior: Determines if a given string is solely composed of digit characters, returning false for null or empty strings.  
3. Function signature:  
@param str String: the string to be checked  
@return boolean: true if the string contains only digits, false otherwise  
4. Examples:  
""12345"" -> true (all digits)  
""abc123"" -> false (contains non-digit characters)  
"""" -> false (empty string)  
null -> false (null input)  
5. Preconditions & Postconditions: Input is a string, output is true if all characters are digits; false otherwise, including empty or null strings."
636766fc1a6d9265ec0177da,isParameterSeparator,"private static boolean isParameterSeparator(final char c){
  if (Character.isWhitespace(c)) {
    return true;
  }
  for (  char separator : PARAMETER_SEPARATORS) {
    if (c == separator) {
      return true;
    }
  }
  return false;
}
","/** 
 * Determine whether a parameter name ends at the current position, that is, whether the given character qualifies as a separator. 
 */
","Check whether a character is a parameter separator. If yes, true is returned. Otherwise, false is returned.","1. One-line summary: Checks if a character is a parameter separator.
2. Function behavior: Determines if the character is whitespace or matches any character in PARAMETER_SEPARATORS.
3. Function signature: 
   @param c char: the character to check
   @return boolean: true if the character is a separator, otherwise false
4. Examples: 
   ' ' -> true (whitespace is a separator)
   ',' -> true (comma is a separator in PARAMETER_SEPARATORS)
   'a' -> false (letter is not a separator)
5. Preconditions & Postconditions: Only single characters are processed; returns a boolean indicating separator status."
6367670c1a6d9265ec017a35,endsWith,"private static boolean endsWith(final String str,final String suffix,final boolean ignoreCase){
  if (str == null || suffix == null) {
    return str == null && suffix == null;
  }
  if (suffix.length() > str.length()) {
    return false;
  }
  int strOffset=str.length() - suffix.length();
  return str.regionMatches(ignoreCase,strOffset,suffix,0,suffix.length());
}
","/** 
 * <p>Check if a String ends with a specified suffix (optionally case insensitive).</p>
 * @see String#endsWith(String)
 * @param str  the String to check, may be null
 * @param suffix the suffix to find, may be null
 * @param ignoreCase inidicates whether the compare should ignore case(case insensitive) or not.
 * @return <code>true</code> if the String starts with the prefix orboth <code>null</code>
 */
",Determines whether a character string ends with a specified suffix.,"1. One-line summary: Check if a string ends with a specific suffix.
2. Function behavior: Determines if the given string ends with the specified suffix, optionally ignoring case differences.
3. Function signature:
@param str String: The main string to check.
@param suffix String: The ending sequence to match.
@param ignoreCase boolean: Whether to ignore case differences in matching.
@return boolean: True if string ends with the suffix, considering case sensitivity.
4. Examples: ""hello"", ""lo"", false -> true (matches suffix exactly) ""hello"", ""LO"", true -> true (ignores case and matches) ""hello"", ""HE"", true -> false (suffix length mismatch)
5. Preconditions & Postconditions: Strings should not be null unless both are. Returns true if suffix length is not greater than string length and matches the end."
6367667f1a6d9265ec01745d,decodePath,"public static List<PathSegmentImpl> decodePath(URI u,boolean decode){
  String rawPath=u.getRawPath();
  if (rawPath != null && rawPath.length() > 0 && rawPath.charAt(0) == '/') {
    rawPath=rawPath.substring(1);
  }
  return decodePath(rawPath,decode);
}
","/** 
 * Decode the path component of a URI as path segments.
 * @param u the URI. If the path component is an absolute path componentthen the leading '/' is ignored and is not considered a delimiator of a path segment.
 * @param decode true if the path segments of the path componentshould be in decoded form.
 * @return the list of path segments.
 */
",Decode the raw path.,"1. One-line summary: Decodes URI paths based on given flag.  
2. Function behavior: Processes and optionally decodes the path segments of a URI, removing any leading slash, and returns processed segments.  
3. Function signature:  
@param u URI: The URI containing the path to decode.  
@param decode boolean: Flag indicating whether to decode the path.  
@return List<PathSegmentImpl>: The list of processed path segments.  
4. Examples:  
URI(""/example/path"", true) -> List[pathSegment1, pathSegment2] (Decodes and splits path)  
URI(""/example/path"", false) -> List[pathSegment1, pathSegment2] (Splits path, no decoding)  
URI("""", true) -> List[] (Empty path results in empty list)  
5. Preconditions & Postconditions: The input URI can be empty or with leading slash; the output is a list of path segments, optionally decoded."
636766f11a6d9265ec017651,nullToEmpty,"public static Character[] nullToEmpty(final Character[] array){
  if (array == null || array.length == 0) {
    return ArrayUtils.EMPTY_CHARACTER_OBJECT_ARRAY;
  }
  return array;
}
","/** 
 * <p>Defensive programming technique to change a <code>null</code> reference to an empty one.</p> <p>This method returns an empty array for a <code>null</code> input array.</p> <p>As a memory optimizing technique an empty array passed in will be overridden with the empty <code>public static</code> references in this class.</p>
 * @param array  the array to check for <code>null</code> or empty
 * @return the same array, <code>public static</code> empty array if <code>null</code> or empty input
 * @since 2.5
 */
","If array is null or its length is 0, convert array to EMPTY_CHARACTER_OBJECT_ARRAY. Otherwise, return array itself.","1. One-line summary: Converts null or empty Character arrays to a predefined empty array.
2. Function behavior: Returns a predefined empty Character array if the input is null or empty; otherwise, returns the original array.
3. Function signature: 
   @param array Character[]: The array to be checked and possibly replaced.
   @return Character[]: The original array or an empty predefined array.
4. Examples: 
   null -> predefined empty array (input is null)
   [] -> predefined empty array (input is empty)
   ['a', 'b'] -> ['a', 'b'] (non-empty input is returned)
5. Preconditions & Postconditions: Input is a Character array or null; the output is either the input array or a predefined empty array."
636767821a6d9265ec0183ab,hasThrown,"public boolean hasThrown(){
  Throwable thrown=getThrown();
  if (thrown == null) {
    return false;
  }
  String thrownString=thrown.toString();
  return thrownString != null && thrownString.trim().length() != 0;
}
","/** 
 * @return true if getThrown().toString() is a non-empty string.
 */
",Check whether there is a thrown,"1. One-line summary: Check if an exception has been thrown and is not an empty string.
2. Function behavior: Determines if there is a Throwable instance from getThrown(). Checks if its string equivalent is non-empty.
3. Function signature:
@return boolean: True if an exception is thrown and its string is not empty, false otherwise.
4. Examples: getThrown() returns null -> false (no exception) getThrown() returns new Throwable("""") -> false (empty string) getThrown() returns new Throwable(""Error"") -> true (non-empty string)
5. Preconditions & Postconditions: Preconditions: getThrown() must be defined and return a Throwable or null. Postconditions: Returns true only if an exception was thrown with a non-empty description."
636767831a6d9265ec0183c9,peek,"public static String peek(){
  Stack stack=getCurrentStack();
  if (stack != null && !stack.isEmpty())   return ((DiagnosticContext)stack.peek()).message;
 else   return """";
}
","/** 
 * Looks at the last diagnostic context at the top of this NDC without removing it. <p>The returned value is the value that was pushed last. If no context is available, then the empty string """" is returned.
 * @return String The innermost diagnostic context.
 */
",Return the value at the top of the stack,"1. One-line summary: Returns the message from the top of a stack if not empty.
2. Function behavior: Checks the current stack for non-null and non-empty status, then returns the top DiagnosticContext's message. Returns an empty string if conditions are not met.
3. Function signature:
   @return String: The message from the top of the stack or an empty string if the stack is null or empty.
4. Examples: 
   (stack contains DiagnosticContext with ""Error occurred"") -> ""Error occurred"" (Stack is non-empty)
   (empty stack) -> """" (Stack is empty)
   (null stack) -> """" (Stack is null)
5. Preconditions & Postconditions: The stack must be valid or empty before function call; function ensures safe return of message or empty string otherwise."
636767de1a6d9265ec01871c,valueAccumulation,"public void valueAccumulation(String key,Long value){
  Long element=data.get(key);
  if (element == null) {
    element=value;
  }
 else {
    element+=value;
  }
  data.put(key,element);
}
","/** 
 * Accumulate the value with existing value in the same given key.
 */
",Add the value to the original value of the key.,"1. One-line summary: Accumulates values in a map based on a key.
2. Function behavior: Adds a Long value to the existing value for a given key in the data map. If the key doesn't exist, it initializes it with the given value.
3. Function signature: 
   @param key String: the key for accumulating value in the map
   @param value Long: the value to add to the existing value in the map
4. Examples: ""a"", 5L -> updates ""a"" with 5 (key ""a"" is initialized to 5) ""a"", 3L -> updates ""a"" with 8 (key ""a"" sum is updated to 8 if already was 5) ""b"", 2L -> updates ""b"" with 2 (key ""b"" is initialized to 2)
5. Preconditions & Postconditions: The data map must be initialized; after execution, the key will have an updated accumulated value."
6367677e1a6d9265ec01832e,exists,"public Logger exists(String name){
  Object o=ht.get(new CategoryKey(name));
  if (o instanceof Logger) {
    return (Logger)o;
  }
 else {
    return null;
  }
}
","/** 
 * Check if the named logger exists in the hierarchy. If so return its reference, otherwise returns <code>null</code>.
 * @param name The name of the logger to search for.
 */
","Check if the named logger exists. If so return its reference, otherwise returns null.","1. One-line summary: Checks if a Logger object exists for a given name.
2. Function behavior: Retrieves a Logger from a hashtable based on a name key and returns it if found, otherwise returns null.
3. Function signature:
@param name String: name of the logger to look for
@return Logger: corresponding Logger object if found, null otherwise
4. Examples: ""Logger1"" -> Logger instance (Logger found) ""Logger2"" -> null (Logger not found)
5. Preconditions & Postconditions: Preconditions: A hashtable named 'ht' contains logger objects. Postconditions: Returns a Logger instance or null if it doesn't exist in 'ht'."
6367670a1a6d9265ec0179e7,lookup,"public Converter lookup(final Class<?> clazz){
  Converter conv=(Converter)this.converters.get(clazz);
  if (conv != null) {
    return conv;
  }
  for (  Object regType : this.converters.keySet()) {
    if (((Class<?>)regType).isAssignableFrom(clazz)) {
      return (Converter)this.converters.get(regType);
    }
  }
  return null;
}
","/** 
 * Look up and return any registered  {@link Converter} for the specifieddestination class; if there is no registered Converter, return <code>null</code>.
 * @param clazz Class for which to return a registered Converter
 * @return The registered {@link Converter} or <code>null</code> if not found
 */
","Check whether the specified converter exists in converters. If yes, converter is returned. If no, null is returned.","1. One-line summary: Retrieves a Converter for a given class type.
2. Function behavior: Checks if a converter exists for the exact class type; if not, returns a compatible converter from the map.
3. Function signature: 
   @param clazz Class<?>: The class type to find a converter for.
   @return Converter: The appropriate converter for the given class, or null if none exist.
4. Examples: String.class -> StringConverter (exact match) Number.class -> ObjectConverter (assignable match) Object.class -> null (no match)
5. Preconditions & Postconditions: Class type provided is non-null. Returns null if no converter is found."
636767a41a6d9265ec018572,readRawVarint64,"public long readRawVarint64() throws IOException {
  int shift=0;
  long result=0;
  while (shift < 64) {
    final byte b=readRawByte();
    result|=(long)(b & 0x7F) << shift;
    if ((b & 0x80) == 0) {
      return result;
    }
    shift+=7;
  }
  throw ProtobufException.malformedVarint();
}
","/** 
 * Read a raw Varint from the stream.
 */
",Read raw varint,"1. One-line summary: Parses a raw variable-length 64-bit integer.
2. Function behavior: Reads bytes to construct a 64-bit integer, stopping when a byte without the continuation bit is found.
3. Function signature:
@return long: The parsed 64-bit integer.
@throws IOException: If there's an error reading a byte.
@throws ProtobufException: If the varint is malformed (e.g., too long).
4. Examples:
binary data -> integer (successful parse)
invalid binary -> throws ProtobufException (malformed varint)
binary ending with 0x00 byte -> integer (final byte indicates end)
5. Preconditions & Postconditions: Reads must be successful, and the sequence must be valid varint; outputs parsed integer or throws an exception if malformed."
636767021a6d9265ec0178bb,nullToEmpty,"public static Double[] nullToEmpty(final Double[] array){
  if (array == null || array.length == 0) {
    return ArrayUtils.EMPTY_DOUBLE_OBJECT_ARRAY;
  }
  return array;
}
","/** 
 * <p>Defensive programming technique to change a <code>null</code> reference to an empty one.</p> <p>This method returns an empty array for a <code>null</code> input array.</p> <p>As a memory optimizing technique an empty array passed in will be overridden with the empty <code>public static</code> references in this class.</p>
 * @param array  the array to check for <code>null</code> or empty
 * @return the same array, <code>public static</code> empty array if <code>null</code> or empty input
 * @since 2.5
 */
","If the double type array is null or its length is 0, convert array to EMPTY_CHARACTER_OBJECT_ARRAY. Otherwise, return array itself.","1. One-line summary: Converts null or empty Double arrays to a predefined empty array.
2. Function behavior: Returns an empty Double array if the input array is null or empty; otherwise, returns the original array.
3. Function signature: 
   @param array Double[]: The input Double array that might be null or empty.
   @return Double[]: The original or an empty Double array.
4. Examples: 
   null -> ArrayUtils.EMPTY_DOUBLE_OBJECT_ARRAY (null input)
   {} -> ArrayUtils.EMPTY_DOUBLE_OBJECT_ARRAY (empty array input)
   {1.2, 3.4} -> {1.2, 3.4} (non-empty input)
5. Preconditions & Postconditions: Input array can be null; output is never null, always returns a valid Double array."
636767021a6d9265ec0178b2,pop,"private void pop(final String descriptor){
  char firstDescriptorChar=descriptor.charAt(0);
  if (firstDescriptorChar == '(') {
    pop((Type.getArgumentsAndReturnSizes(descriptor) >> 2) - 1);
  }
 else   if (firstDescriptorChar == 'J' || firstDescriptorChar == 'D') {
    pop(2);
  }
 else {
    pop(1);
  }
}
","/** 
 * Pops as many abstract types from the output frame stack as described by the given descriptor.
 * @param descriptor a type or method descriptor (in which case its argument types are popped).
 */
",Pop the various value according to the first character of the descriptor.,"1. One-line summary: Simulate stack popping based on descriptor types.
2. Function behavior: The function determines the stack slots to pop based on the descriptor's first character. Uses conditional logic to handle method descriptors, long/double types, and others.
3. Function signature: 
@param descriptor String: The type descriptor determining stack behavior.
4. Examples: 
""(II)V"" -> 2 (method with two int arguments and void return)
""J"" -> 2 (long type)
""I"" -> 1 (int type)
5. Preconditions & Postconditions: Descriptor must not be null, function pops specified stack slots based on descriptor analysis."
636766f91a6d9265ec01776e,write,"@Override public void write(final byte b[],final int off,final int len) throws IOException {
  if (off < 0 || off > b.length || len < 0 || off + len > b.length || off + len < 0) {
    throw new IndexOutOfBoundsException();
  }
 else   if (len == 0) {
    return;
  }
  if (this.count + len > this.buf.length) {
    this.encodePendingBytes(false);
  }
  System.arraycopy(b,off,this.buf,this.count,len);
  this.count+=len;
}
","/** 
 * Writes <code>len</code> bytes from the specified byte array starting at offset <code>off</code> to this byte array output stream.
 * @param b   the data.
 * @param off the start offset in the data.
 * @param len the number of bytes to write.
 */
",Write bytes of length len from a byte array,"1. One-line summary: Copies bytes from input array to internal buffer with bounds checking.
2. Function behavior: This method writes a specified range of bytes from an input array to an internal buffer, performing boundary checks, and handling potential buffer overflows.
3. Function signature: 
   @param b byte[]: Input byte array.
   @param off int: Offset in byte array to start copying from.
   @param len int: Number of bytes to copy.
   @throws IOException: If an IO error occurs.
   @throws IndexOutOfBoundsException: If offset or length is out of bounds.
4. Examples: 
   write(byteArray, 0, 5) -> (successful copy)
   write(byteArray, -1, 5) -> IndexOutOfBoundsException (off < 0)
   write(byteArray, 5, 0) -> (no action taken, len == 0)
5. Preconditions & Postconditions: Offsets and lengths must be within array bounds; method will update buffer and count if conditions are met."
636767551a6d9265ec017f3f,swap,"public static final <V>void swap(V[] arr,int i,int j){
  V tmp=arr[j];
  arr[j]=arr[i];
  arr[i]=tmp;
}
","/** 
 * Swaps the two elements at the specified indices in the given array.
 * @param < V > the type of elements in the array
 * @param arr the array
 * @param i the index of the first element
 * @param j the index of the second element
 */
",Swap values at indexes i and j in arr,"1. One-line summary: Swaps elements in an array.
2. Function behavior: The swap function exchanges elements at indices i and j in an array arr.
3. Function signature: 
@param arr V[]: The array in which elements will be swapped.
@param i int: The index of the first element to swap.
@param j int: The index of the second element to swap.
4. Examples: swap([""a"", ""b"", ""c""], 0, 2) -> [""c"", ""b"", ""a""] (Exchanges elements at indices 0 and 2) swap([""x"", ""y""], 1, 1) -> [""x"", ""y""] (No change as the indices are the same) swap([1, 2, 3, 4], 1, 3) -> [1, 4, 3, 2] (Swaps elements 2 and 4)
5. Preconditions & Postconditions: Indices i and j must be valid within array bounds; array elements at i and j are swapped if valid."
