_id,name,code,docstring,human_label,one_line_summary,function_behavior,function_signature,examples,precond_postcond,dataset,target_id,implementation_id,description,signature,method,generated_by,exit_code
6367670b1a6d9265ec017a00,isSameLength,"public static boolean isSameLength(final byte[] array1,final byte[] array2){
  if (array1 == null && array2 != null && array2.length > 0 || array2 == null && array1 != null && array1.length > 0 || array1 != null && array2 != null && array1.length != array2.length) {
    return false;
  }
  return true;
}
","/** 
 * <p>Checks whether two arrays are the same length, treating <code>null</code> arrays as length <code>0</code>.</p>
 * @param array1 the first array, may be <code>null</code>
 * @param array2 the second array, may be <code>null</code>
 * @return <code>true</code> if length of arrays matches, treating<code>null</code> as an empty array
 */
",Check whether the length of the given two byte arrays is the same.,Checks if two byte arrays have the same length.,"Returns true if both arrays are null or have the same length; otherwise, returns false.","@param array1 byte[]: first byte array
@param array2 byte[]: second byte array
@return boolean: true if same length or both null, false otherwise","null, null -> true (both null)
null, new byte[]{1} -> false (one null, one not)
new byte[]{1,2}, new byte[]{3,4} -> true (same length)
new byte[]{1,2}, new byte[]{3} -> false (different lengths)","Arrays can be null, valid output respecting null and length conditions.",CoderEval,6367670b1a6d9265ec017a00,6367670b1a6d9265ec017a00--0,Check whether the length of the given two byte arrays is the same.,"public static boolean isSameLength(final byte[] array1,final byte[] array2){","public static boolean isSameLength(final byte[] array1, final byte[] array2) {
    return array1.length == array2.length;
}",Qwen2.5-Coder-7B-Instruct,1
6367670b1a6d9265ec017a05,toString,"public static String toString(final char ch){
  if (ch < 128) {
    return CharUtils.CHAR_STRING_ARRAY[ch];
  }
  return new String(new char[]{ch});
}
","/** 
 * <p>Converts the character to a String that contains the one character.</p> <p>For ASCII 7 bit characters, this uses a cache that will return the same String object each time.</p> <pre> CharUtils.toString(' ')  = "" "" CharUtils.toString('A')  = ""A"" </pre>
 * @param ch  the character to convert
 * @return a String containing the one specified character
 */
",Return the String object that contains the given character.,Convert a character to its string representation.,Returns a string for ASCII characters using a predefined array or creates a new string for others.,@return String: String representation of the character.,"'a' -> ""a"" (ASCII character)
'€' -> ""€"" (non-ASCII character)
'Z' -> ""Z"" (ASCII character)",Character is assumed to be valid; returns a string encapsulating the character itself.,CoderEval,6367670b1a6d9265ec017a05,6367670b1a6d9265ec017a05--1,Return the String object that contains the given character.,public static String toString(final char ch){,"public static String toString(final char ch) {
    return new String(new char[]{ch});
}",Qwen2.5-Coder-7B-Instruct,0
6367670b1a6d9265ec017a05,toString,"public static String toString(final char ch){
  if (ch < 128) {
    return CharUtils.CHAR_STRING_ARRAY[ch];
  }
  return new String(new char[]{ch});
}
","/** 
 * <p>Converts the character to a String that contains the one character.</p> <p>For ASCII 7 bit characters, this uses a cache that will return the same String object each time.</p> <pre> CharUtils.toString(' ')  = "" "" CharUtils.toString('A')  = ""A"" </pre>
 * @param ch  the character to convert
 * @return a String containing the one specified character
 */
",Return the String object that contains the given character.,Convert a character to its string representation.,Returns a string for ASCII characters using a predefined array or creates a new string for others.,@return String: String representation of the character.,"'a' -> ""a"" (ASCII character)
'€' -> ""€"" (non-ASCII character)
'Z' -> ""Z"" (ASCII character)",Character is assumed to be valid; returns a string encapsulating the character itself.,CoderEval,6367670b1a6d9265ec017a05,6367670b1a6d9265ec017a05--5,Return the String object that contains the given character.,public static String toString(final char ch){,"public static String toString(final char ch){
return ""Character.toString(final char ch) is: "" + ch;
}",starcoder2-7b,1
6367670b1a6d9265ec017a0f,containsAnyIgnoreCase,"public static boolean containsAnyIgnoreCase(String str,List<String> searchStrArray){
  if (StringUtils.isEmpty(str) || searchStrArray == null || searchStrArray.isEmpty()) {
    return false;
  }
  for (  String item : searchStrArray) {
    if (containsIgnoreCase(str,item)) {
      return true;
    }
  }
  return false;
}
","/** 
 * Case in-sensitive Checks if the String contains any character in the given set of string. 
 */
","Check whether str contains elements in searchStrArray. If yes, true is returned. If no, false is returned.","Checks if string contains any of the search strings, ignoring case.","Determines if any string in a list appears in a given string, case-insensitively. Returns true if any match is found.","@param str String: The string to search within
@param searchStrArray List<String>: The list of strings to search for
@return boolean: True if any search string is found","""hello world"", [""Hello"", ""world""] -> true (matches ""hello"")
""abc"", [""def"", ""ghi""] -> false (no matches)
""My Test"", [""test"", ""another""] -> true (matches ""Test"")","Str and searchStrArray must be non-null for meaningful results; returns true if any search string is found in str, ignoring case.",CoderEval,6367670b1a6d9265ec017a0f,6367670b1a6d9265ec017a0f--20,"Check whether str contains elements in searchStrArray. If yes, true is returned. If no, false is returned.","public static boolean containsAnyIgnoreCase(String str,List<String> searchStrArray){","public static boolean containsAnyIgnoreCase(String str, List<String> searchStrArray) {
    if (str == null || searchStrArray == null || searchStrArray.isEmpty()) {
        return false;
    }

    for (String s : searchStrArray) {
        if (str.toLowerCase().contains(s.toLowerCase())) {
            return true;
        }
    }

    return false;
}",deepseek-coder-6.7b-instruct,0
6367670b1a6d9265ec017a0f,containsAnyIgnoreCase,"public static boolean containsAnyIgnoreCase(String str,List<String> searchStrArray){
  if (StringUtils.isEmpty(str) || searchStrArray == null || searchStrArray.isEmpty()) {
    return false;
  }
  for (  String item : searchStrArray) {
    if (containsIgnoreCase(str,item)) {
      return true;
    }
  }
  return false;
}
","/** 
 * Case in-sensitive Checks if the String contains any character in the given set of string. 
 */
","Check whether str contains elements in searchStrArray. If yes, true is returned. If no, false is returned.","Checks if string contains any of the search strings, ignoring case.","Determines if any string in a list appears in a given string, case-insensitively. Returns true if any match is found.","@param str String: The string to search within
@param searchStrArray List<String>: The list of strings to search for
@return boolean: True if any search string is found","""hello world"", [""Hello"", ""world""] -> true (matches ""hello"")
""abc"", [""def"", ""ghi""] -> false (no matches)
""My Test"", [""test"", ""another""] -> true (matches ""Test"")","Str and searchStrArray must be non-null for meaningful results; returns true if any search string is found in str, ignoring case.",CoderEval,6367670b1a6d9265ec017a0f,6367670b1a6d9265ec017a0f--2,"Check whether str contains elements in searchStrArray. If yes, true is returned. If no, false is returned.","public static boolean containsAnyIgnoreCase(String str,List<String> searchStrArray){","public static boolean containsAnyIgnoreCase(String str, List<String> searchStrArray) {
        for (String searchStr : searchStrArray) {
            if (str.toLowerCase().contains(searchStr.toLowerCase())) {
                return true;
            }
        }
        return false;
    }",Qwen2.5-Coder-7B-Instruct,1
6367670c1a6d9265ec017a2a,toPrimitive,"public static int[] toPrimitive(final Integer[] array){
  if (array == null) {
    return null;
  }
 else   if (array.length == 0) {
    return ArrayUtils.EMPTY_INT_ARRAY;
  }
  final int[] result=new int[array.length];
  for (int i=0; i < array.length; i++) {
    result[i]=array[i].intValue();
  }
  return result;
}
","/** 
 * <p>Converts an array of object Integers to primitives.</p> <p>This method returns <code>null</code> for a <code>null</code> input array.</p>
 * @param array  a <code>Integer</code> array, may be <code>null</code>
 * @return an <code>int</code> array, <code>null</code> if null array input
 * @throws NullPointerException if array content is <code>null</code>
 */
","Convert the given Integer array to primitives. Return ArrayUtils.EMPTY_INT_ARRAY for an empty array, return null for null array.",Converts Integer array to primitive int array.,The function converts an array of Integer objects to an array of primitive ints. It returns an empty array if the input array is empty.,"@param array Integer[]: The array of Integer objects to convert.
@return int[]: The resulting array of primitive int values.","null -> null (returns null for input null)
[] -> [] (returns empty array for empty input)
[1, 2, 3] -> [1, 2, 3] (converts Integer array to int array)","Input can be null or empty, output matches input length with Integer values converted to ints.",CoderEval,6367670c1a6d9265ec017a2a,6367670c1a6d9265ec017a2a--24,"Convert the given Integer array to primitives. Return ArrayUtils.EMPTY_INT_ARRAY for an empty array, return null for null array.",public static int[] toPrimitive(final Integer[] array){,"public static int[] toPrimitive(final Integer[] array){
if(array == null){
return null;
}else if(array.length == 0){
return ArrayUtils.EMPTY_INT_ARRAY;
}

final int[] result = new int[array.length];
int i = 0;
for(final Integer obj : array){
if(obj == null){
throw new IllegalArgumentException(""the array contains null"");
}
result[i++] = obj.intValue();
}
return result;
}",CodeLlama-7b-Instruct-hf,0
6367670c1a6d9265ec017a2a,toPrimitive,"public static int[] toPrimitive(final Integer[] array){
  if (array == null) {
    return null;
  }
 else   if (array.length == 0) {
    return ArrayUtils.EMPTY_INT_ARRAY;
  }
  final int[] result=new int[array.length];
  for (int i=0; i < array.length; i++) {
    result[i]=array[i].intValue();
  }
  return result;
}
","/** 
 * <p>Converts an array of object Integers to primitives.</p> <p>This method returns <code>null</code> for a <code>null</code> input array.</p>
 * @param array  a <code>Integer</code> array, may be <code>null</code>
 * @return an <code>int</code> array, <code>null</code> if null array input
 * @throws NullPointerException if array content is <code>null</code>
 */
","Convert the given Integer array to primitives. Return ArrayUtils.EMPTY_INT_ARRAY for an empty array, return null for null array.",Converts Integer array to primitive int array.,The function converts an array of Integer objects to an array of primitive ints. It returns an empty array if the input array is empty.,"@param array Integer[]: The array of Integer objects to convert.
@return int[]: The resulting array of primitive int values.","null -> null (returns null for input null)
[] -> [] (returns empty array for empty input)
[1, 2, 3] -> [1, 2, 3] (converts Integer array to int array)","Input can be null or empty, output matches input length with Integer values converted to ints.",CoderEval,6367670c1a6d9265ec017a2a,6367670c1a6d9265ec017a2a--18,"Convert the given Integer array to primitives. Return ArrayUtils.EMPTY_INT_ARRAY for an empty array, return null for null array.",public static int[] toPrimitive(final Integer[] array){,"public static int[] toPrimitive(final Integer[] array) {
    if (ArrayUtils.isEmpty(array)) {
        return ArrayUtils.EMPTY_INT_ARRAY;
    } else if (array == null) {
        return null;
    } else {
        int[] result = new int[array.length];
        for (int i = 0; i < array.length; i++) {
            result[i] = array[i];
        }
        return result;
    }
}",deepseek-coder-6.7b-instruct,1
6367670c1a6d9265ec017a35,endsWith,"private static boolean endsWith(final String str,final String suffix,final boolean ignoreCase){
  if (str == null || suffix == null) {
    return str == null && suffix == null;
  }
  if (suffix.length() > str.length()) {
    return false;
  }
  int strOffset=str.length() - suffix.length();
  return str.regionMatches(ignoreCase,strOffset,suffix,0,suffix.length());
}
","/** 
 * <p>Check if a String ends with a specified suffix (optionally case insensitive).</p>
 * @see String#endsWith(String)
 * @param str  the String to check, may be null
 * @param suffix the suffix to find, may be null
 * @param ignoreCase inidicates whether the compare should ignore case(case insensitive) or not.
 * @return <code>true</code> if the String starts with the prefix orboth <code>null</code>
 */
",Determines whether a character string ends with a specified suffix.,Check if a string ends with a specific suffix.,"Determines if the given string ends with the specified suffix, optionally ignoring case differences.","@param str String: The main string to check.
@param suffix String: The ending sequence to match.
@param ignoreCase boolean: Whether to ignore case differences in matching.
@return boolean: True if string ends with the suffix, considering case sensitivity.","""hello"", ""lo"", false -> true (matches suffix exactly)
""hello"", ""LO"", true -> true (ignores case and matches)
""hello"", ""HE"", true -> false (suffix length mismatch)",Strings should not be null unless both are. Returns true if suffix length is not greater than string length and matches the end.,CoderEval,6367670c1a6d9265ec017a35,6367670c1a6d9265ec017a35--0,Determines whether a character string ends with a specified suffix.,"private static boolean endsWith(final String str,final String suffix,final boolean ignoreCase){","public static boolean endsWith(final String str, final String suffix, final boolean ignoreCase) {
    if (str == null || suffix == null) {
        return false;
    }
    
    int suffixLength = suffix.length();
    int strLength = str.length();
    
    if (suffixLength > strLength) {
        return false;
    }
    
    if (!ignoreCase) {
        return str.substring(strLength - suffixLength).equals(suffix);
    } else {
        return str.regionMatches(true, strLength - suffixLength, suffix, 0, suffixLength);
    }
}",Qwen2.5-Coder-7B-Instruct,0
6367670c1a6d9265ec017a35,endsWith,"private static boolean endsWith(final String str,final String suffix,final boolean ignoreCase){
  if (str == null || suffix == null) {
    return str == null && suffix == null;
  }
  if (suffix.length() > str.length()) {
    return false;
  }
  int strOffset=str.length() - suffix.length();
  return str.regionMatches(ignoreCase,strOffset,suffix,0,suffix.length());
}
","/** 
 * <p>Check if a String ends with a specified suffix (optionally case insensitive).</p>
 * @see String#endsWith(String)
 * @param str  the String to check, may be null
 * @param suffix the suffix to find, may be null
 * @param ignoreCase inidicates whether the compare should ignore case(case insensitive) or not.
 * @return <code>true</code> if the String starts with the prefix orboth <code>null</code>
 */
",Determines whether a character string ends with a specified suffix.,Check if a string ends with a specific suffix.,"Determines if the given string ends with the specified suffix, optionally ignoring case differences.","@param str String: The main string to check.
@param suffix String: The ending sequence to match.
@param ignoreCase boolean: Whether to ignore case differences in matching.
@return boolean: True if string ends with the suffix, considering case sensitivity.","""hello"", ""lo"", false -> true (matches suffix exactly)
""hello"", ""LO"", true -> true (ignores case and matches)
""hello"", ""HE"", true -> false (suffix length mismatch)",Strings should not be null unless both are. Returns true if suffix length is not greater than string length and matches the end.,CoderEval,6367670c1a6d9265ec017a35,6367670c1a6d9265ec017a35--9,Determines whether a character string ends with a specified suffix.,"private static boolean endsWith(final String str,final String suffix,final boolean ignoreCase){","public static boolean endsWith(final String str, final String suffix, final boolean ignoreCase) {
    if (str == null || suffix == null || str.length() < suffix.length()) {
        return false;
    }
    if (!ignoreCase) {
        return str.equals(suffix);
    } else {
        int strLength = str.length();
        int suffixLength = suffix.length();
        return str.regionMatches(true, strLength - suffixLength, suffix, 0, suffixLength);
    }
}",Phi-3-mini-4k-instruct,1
636767151a6d9265ec017b6b,startsWith,"private static boolean startsWith(final String str,final String prefix,final boolean ignoreCase){
  if (str == null || prefix == null) {
    return str == null && prefix == null;
  }
  if (prefix.length() > str.length()) {
    return false;
  }
  return str.regionMatches(ignoreCase,0,prefix,0,prefix.length());
}
","/** 
 * <p>Check if a String starts with a specified prefix (optionally case insensitive).</p>
 * @see String#startsWith(String)
 * @param str  the String to check, may be null
 * @param prefix the prefix to find, may be null
 * @param ignoreCase inidicates whether the compare should ignore case(case insensitive) or not.
 * @return <code>true</code> if the String starts with the prefix orboth <code>null</code>
 */
","Return true if the given string has the specified prefix with optional cases which can be ignored,or both string and prefix are null.Otherwise return false. ",Checks if a string starts with a specified prefix.,"Determines if the given string begins with the specified prefix, optionally ignoring case.","@param str String: The main string to check.
   @param prefix String: The prefix to compare against the start of the main string.
   @param ignoreCase boolean: Whether to ignore case during comparison.
   @return boolean: True if the main string starts with the prefix, considering case sensitivity based on the ignoreCase flag.","""hello"", ""he"", false -> true (Exact case match)
""hello"", ""HE"", true -> true (Case ignored)
""world"", ""wo"", false -> true (Exact case match)
""hello"", null, false -> false (Null prefix not matched)",Strings may be null; function returns false if prefix is longer than the main string.,CoderEval,636767151a6d9265ec017b6b,636767151a6d9265ec017b6b--0,"Return true if the given string has the specified prefix with optional cases which can be ignored,or both string and prefix are null.Otherwise return false. ","private static boolean startsWith(final String str,final String prefix,final boolean ignoreCase){","private static boolean startsWith(final String str, final String prefix, final boolean ignoreCase) {
    if (str == null && prefix == null) {
        return true;
    }
    if (str == null || prefix == null) {
        return false;
    }
    if (ignoreCase) {
        return str.regionMatches(true, 0, prefix, 0, prefix.length());
    } else {
        return str.startsWith(prefix);
    }
}",Qwen2.5-Coder-7B-Instruct,0
636767151a6d9265ec017b6b,startsWith,"private static boolean startsWith(final String str,final String prefix,final boolean ignoreCase){
  if (str == null || prefix == null) {
    return str == null && prefix == null;
  }
  if (prefix.length() > str.length()) {
    return false;
  }
  return str.regionMatches(ignoreCase,0,prefix,0,prefix.length());
}
","/** 
 * <p>Check if a String starts with a specified prefix (optionally case insensitive).</p>
 * @see String#startsWith(String)
 * @param str  the String to check, may be null
 * @param prefix the prefix to find, may be null
 * @param ignoreCase inidicates whether the compare should ignore case(case insensitive) or not.
 * @return <code>true</code> if the String starts with the prefix orboth <code>null</code>
 */
","Return true if the given string has the specified prefix with optional cases which can be ignored,or both string and prefix are null.Otherwise return false. ",Checks if a string starts with a specified prefix.,"Determines if the given string begins with the specified prefix, optionally ignoring case.","@param str String: The main string to check.
   @param prefix String: The prefix to compare against the start of the main string.
   @param ignoreCase boolean: Whether to ignore case during comparison.
   @return boolean: True if the main string starts with the prefix, considering case sensitivity based on the ignoreCase flag.","""hello"", ""he"", false -> true (Exact case match)
""hello"", ""HE"", true -> true (Case ignored)
""world"", ""wo"", false -> true (Exact case match)
""hello"", null, false -> false (Null prefix not matched)",Strings may be null; function returns false if prefix is longer than the main string.,CoderEval,636767151a6d9265ec017b6b,636767151a6d9265ec017b6b--24,"Return true if the given string has the specified prefix with optional cases which can be ignored,or both string and prefix are null.Otherwise return false. ","private static boolean startsWith(final String str,final String prefix,final boolean ignoreCase){","private static boolean startsWith(final String str,final String prefix,final boolean ignoreCase){
    if(null == str || null == prefix) return false;
    final int end = prefix.length();
    if(end == 0) return true;
    int i = 0;
    for(; i < end; ++i){
        final char c = prefix.charAt(i);
        final int j = i + 1;
        if(j == str.length()) return ignoreCase ? false : (c == str.charAt(i));
        final char d = str.charAt(j);
        if(ignoreCase ? false : (c != d)) return false;
        if(Character.toLowerCase(c) != Character.toLowerCase(d)) return false;
    }
    return true;
}",CodeLlama-7b-Instruct-hf,1
6367672d1a6d9265ec017c73,shouldPrintMessage,"public boolean shouldPrintMessage(int timestamp,String message){
  if (messages.containsKey(message)) {
    if (timestamp - messages.get(message) >= 10) {
      messages.put(message,timestamp);
      return true;
    }
 else {
      return false;
    }
  }
 else {
    messages.put(message,timestamp);
    return true;
  }
}
","/** 
 * Returns true if the message should be printed in the given timestamp, otherwise returns false. If this method returns false, the message will not be printed. The timestamp is in seconds granularity. 
 */
"," If the message does not exist in the dict messages, or it exists but the timestamp (seconds) difference is bigger than 10, put the message and timestamp into messages and return true, otherwise return false.",Checks if a message should be printed based on timestamp criteria.,Determines if a message can be printed based on whether it has been logged within the last 10 seconds. Updates the message timestamp if it can be printed.,"@param timestamp int: The time at which the message is attempted to be printed.
@param message String: The message to be potentially printed.
@return boolean: Returns true if the message should be printed, false otherwise.","(10, ""foo"")
-> true (First time message)
(15, ""foo"")
-> false (Within 10 seconds of last print)
(22, ""foo"")
-> true (After 10 seconds of last print)",Messages are checked against a timestamp map to see if they were logged in the last 10 seconds; timestamps are updated if printed.,CoderEval,6367672d1a6d9265ec017c73,6367672d1a6d9265ec017c73--20," If the message does not exist in the dict messages, or it exists but the timestamp (seconds) difference is bigger than 10, put the message and timestamp into messages and return true, otherwise return false.","public boolean shouldPrintMessage(int timestamp,String message){","public boolean shouldPrintMessage(int timestamp, String message) {
        if (!messages.containsKey(message) || timestamp - messages.get(message) > 10) {
            messages.put(message, timestamp);
            return true;
        } else {
            return false;
        }
    }",deepseek-coder-6.7b-instruct,0
6367672d1a6d9265ec017c73,shouldPrintMessage,"public boolean shouldPrintMessage(int timestamp,String message){
  if (messages.containsKey(message)) {
    if (timestamp - messages.get(message) >= 10) {
      messages.put(message,timestamp);
      return true;
    }
 else {
      return false;
    }
  }
 else {
    messages.put(message,timestamp);
    return true;
  }
}
","/** 
 * Returns true if the message should be printed in the given timestamp, otherwise returns false. If this method returns false, the message will not be printed. The timestamp is in seconds granularity. 
 */
"," If the message does not exist in the dict messages, or it exists but the timestamp (seconds) difference is bigger than 10, put the message and timestamp into messages and return true, otherwise return false.",Checks if a message should be printed based on timestamp criteria.,Determines if a message can be printed based on whether it has been logged within the last 10 seconds. Updates the message timestamp if it can be printed.,"@param timestamp int: The time at which the message is attempted to be printed.
@param message String: The message to be potentially printed.
@return boolean: Returns true if the message should be printed, false otherwise.","(10, ""foo"")
-> true (First time message)
(15, ""foo"")
-> false (Within 10 seconds of last print)
(22, ""foo"")
-> true (After 10 seconds of last print)",Messages are checked against a timestamp map to see if they were logged in the last 10 seconds; timestamps are updated if printed.,CoderEval,6367672d1a6d9265ec017c73,6367672d1a6d9265ec017c73--16," If the message does not exist in the dict messages, or it exists but the timestamp (seconds) difference is bigger than 10, put the message and timestamp into messages and return true, otherwise return false.","public boolean shouldPrintMessage(int timestamp,String message){","public boolean shouldPrintMessage(int timestamp, String message) {
    private HashMap<String, Integer> messageTimestamps = new HashMap<>();

    if (!messageTimestamps.containsKey(message) || timestamp >= messageTimestamps.get(message)) {
        messageTimestamps.put(message, timestamp + 10); // Assuming that each message must be printed no sooner than 10 seconds after its last printing
        return true;
    }
    return false;
}",gpt-4-turbo,1
6367672d1a6d9265ec017c78,insert,"public boolean insert(int val){
  if (!map.containsKey(val)) {
    map.put(val,val);
    values.add(val);
    return true;
  }
 else {
    return false;
  }
}
","/** 
 * Inserts a value to the set. Returns true if the set did not already contain the specified element. 
 */
","If the key whose value is val does not exist in the map, add (val, val) to the map and return true. Otherwise, return false.",Inserts a value if it doesn't exist in the map.,"The function checks if the value exists in the map. If not, it adds the value to the map and a list, returning true; otherwise, it returns false.","@param val int: The value to be inserted
   @return boolean: True if the value was added, false if it already existed","insert(5)
-> true (inserts 5 successfully)
insert(7)
-> true (inserts 7 successfully)
insert(5)
-> false (5 already exists, no insertion)","Assumes `map` and `values` are initialized; after execution, `map` contains the value only if it wasn't already there.",CoderEval,6367672d1a6d9265ec017c78,6367672d1a6d9265ec017c78--1,"If the key whose value is val does not exist in the map, add (val, val) to the map and return true. Otherwise, return false.",public boolean insert(int val){,"public boolean insert(int val){
    if (!map.containsKey(val)){
        map.put(val, val);
        return true;
    }
    return false;
}",Qwen2.5-Coder-7B-Instruct,0
6367672d1a6d9265ec017c78,insert,"public boolean insert(int val){
  if (!map.containsKey(val)) {
    map.put(val,val);
    values.add(val);
    return true;
  }
 else {
    return false;
  }
}
","/** 
 * Inserts a value to the set. Returns true if the set did not already contain the specified element. 
 */
","If the key whose value is val does not exist in the map, add (val, val) to the map and return true. Otherwise, return false.",Inserts a value if it doesn't exist in the map.,"The function checks if the value exists in the map. If not, it adds the value to the map and a list, returning true; otherwise, it returns false.","@param val int: The value to be inserted
   @return boolean: True if the value was added, false if it already existed","insert(5)
-> true (inserts 5 successfully)
insert(7)
-> true (inserts 7 successfully)
insert(5)
-> false (5 already exists, no insertion)","Assumes `map` and `values` are initialized; after execution, `map` contains the value only if it wasn't already there.",CoderEval,6367672d1a6d9265ec017c78,6367672d1a6d9265ec017c78--0,"If the key whose value is val does not exist in the map, add (val, val) to the map and return true. Otherwise, return false.",public boolean insert(int val){,"public MyHashMap() {
    map = new HashMap<>();
}",Qwen2.5-Coder-7B-Instruct,1
636767491a6d9265ec017d90,reverse,"public static final <V>void reverse(V[] arr,int from,int to){
  for (int i=from, j=to; i < j; ++i, --j) {
    swap(arr,i,j);
  }
}
","/** 
 * Reverses the order of the elements in the specified range within the given array.
 * @param < V > the type of elements in the array
 * @param arr the array
 * @param from the index of the first element (inclusive) inside the range to reverse
 * @param to the index of the last element (inclusive) inside the range to reverse
 */
",Reverse the order of the given elements in the specified range.,Reverses array elements between specified indices.,The function reverses the order of elements in the array from index 'from' to 'to'. It swaps elements symmetrically until the middle of the specified range is reached.,"@param arr V[]: Array whose elements are to be reversed.
   @param from int: Start index of the segment to reverse.
   @param to int: End index of the segment to reverse.","[1, 2, 3, 4, 5], 1, 3 -> [1, 4, 3, 2, 5] (subarray [2, 3, 4] reversed)
['a', 'b', 'c', 'd'], 0, 2 -> ['c', 'b', 'a', 'd'] (subarray ['a', 'b', 'c'] reversed)
[5, 4, 3], 0, 2 -> [3, 4, 5] (entire array reversed)","Indices must be within array bounds; 'from' <= 'to'. After execution, the array elements between 'from' and 'to' are reversed.",CoderEval,636767491a6d9265ec017d90,636767491a6d9265ec017d90--12,Reverse the order of the given elements in the specified range.,"public static final <V>void reverse(V[] arr,int from,int to){","public static final <V> void reverse(V[] arr, int from, int to) {
    if (arr == null || from < 0 || to >= arr.length || from > to) {
        throw new IllegalArgumentException(""Invalid argument(s)"");
    }
    while (from < to) {
        V temp = arr[from];
        arr[from] = arr[to];
        arr[to] = temp;
        from++;
        to--;
    }
}",gpt-4-turbo,0
636767491a6d9265ec017d90,reverse,"public static final <V>void reverse(V[] arr,int from,int to){
  for (int i=from, j=to; i < j; ++i, --j) {
    swap(arr,i,j);
  }
}
","/** 
 * Reverses the order of the elements in the specified range within the given array.
 * @param < V > the type of elements in the array
 * @param arr the array
 * @param from the index of the first element (inclusive) inside the range to reverse
 * @param to the index of the last element (inclusive) inside the range to reverse
 */
",Reverse the order of the given elements in the specified range.,Reverses array elements between specified indices.,The function reverses the order of elements in the array from index 'from' to 'to'. It swaps elements symmetrically until the middle of the specified range is reached.,"@param arr V[]: Array whose elements are to be reversed.
   @param from int: Start index of the segment to reverse.
   @param to int: End index of the segment to reverse.","[1, 2, 3, 4, 5], 1, 3 -> [1, 4, 3, 2, 5] (subarray [2, 3, 4] reversed)
['a', 'b', 'c', 'd'], 0, 2 -> ['c', 'b', 'a', 'd'] (subarray ['a', 'b', 'c'] reversed)
[5, 4, 3], 0, 2 -> [3, 4, 5] (entire array reversed)","Indices must be within array bounds; 'from' <= 'to'. After execution, the array elements between 'from' and 'to' are reversed.",CoderEval,636767491a6d9265ec017d90,636767491a6d9265ec017d90--8,Reverse the order of the given elements in the specified range.,"public static final <V>void reverse(V[] arr,int from,int to){","public static final <V>void reverse(V[] arr,int from,int to){
if(from<0)throw newIndexOutOfBoundsException(from);
if(to>arr.length)throw newIndexOutOfBoundsException(to);
if(from>to)throw newIllegalArgumentException(from,to);
finalClass<?>comp=arr.getClass().getComponentType().getClass();
if(!comp.isPrimitive()&&!comp.hasGenericTypes())throw newIllegalArgumentException(""cannot reverse argument to ""+comp.getName());
while(from<to){
finalClass<?>tmp=arr[from];
arr[from++]=arr[--to];
arr[to]=tmp;
}
}",starcoder2-7b,1
6367674a1a6d9265ec017dab,compare,"@Override public int compare(Double o1,Double o2){
  if (Math.abs(o1 - o2) < epsilon) {
    return 0;
  }
 else {
    return Double.compare(o1,o2);
  }
}
","/** 
 * Compares two floating point values. Returns 0 if they are equal, -1 if  {@literal o1 < o2}, 1 otherwise
 * @param o1 the first value
 * @param o2 the second value
 * @return 0 if they are equal, -1 if {@literal o1 < o2}, 1 otherwise
 */
","Compares two values. If the difference between the two values is less than epsilon, 0 is returned. Otherwise, Double.compare is invoked.",Compares two Double objects with a tolerance level epsilon.,"Returns 0 if the absolute difference between two doubles is less than epsilon, otherwise returns the result of Double.compare.","@param o1 Double: first double object
@param o2 Double: second double object
@return int: 0 if the doubles are approximately equal, otherwise standard comparison result","1.0, 1.0 -> 0 (Numbers are equal)
1.0, 1.1 -> -1 (1.0 is less than 1.1)
1.1, 1.0 -> 1 (1.1 is greater than 1.0)",The inputs are non-null Double objects; output is an integer indicating approximate equality or comparison result.,CoderEval,6367674a1a6d9265ec017dab,6367674a1a6d9265ec017dab--0,"Compares two values. If the difference between the two values is less than epsilon, 0 is returned. Otherwise, Double.compare is invoked.","@Override public int compare(Double o1,Double o2){","@Override public int compare(Double o1, Double o2) {
    final double EPSILON = 0.000001;
    double diff = Math.abs(o1 - o2);
    if (diff < EPSILON) {
        return 0;
    } else {
        return Double.compare(o1, o2);
    }
}",Qwen2.5-Coder-7B-Instruct,0
