_id,name,code,docstring,human_label,one_line_summary,function_behavior,function_signature,examples,precond_postcond,dataset,target_id,implementation_id,description,signature,method,generated_by,exit_code
636766f01a6d9265ec017639,asList,"public static <T>List<T> asList(T[] a){
  if (a == null)   return Collections.emptyList();
  return Arrays.asList(a);
}
","/** 
 * Array to List. <p> Works like  {@link Arrays#asList(Object)}, but handles null arrays.
 * @return a list backed by the array.
 */
","Convert an array to list, return empty list for null array.",Converts an array to a list.,"Converts a given array into a list. If the array is null, returns an empty list.","@param a T[]: The input array.
   @return List<T>: A list representing the elements of the array.","asList(new String[]{""a"", ""b""})
-> [""a"", ""b""] (non-null array converted to list)
asList(null)
-> [] (null array results in an empty list)",Inputs potentially null; output list is based on array content or empty if null.,CoderEval,636766f01a6d9265ec017639,636766f01a6d9265ec017639--19,"Convert an array to list, return empty list for null array.",public static <T>List<T> asList(T[] a){,"public static <T>List<T> asList(T[] a){
	List<T> results = new ArrayList<T>();
		if(a!=null){
			for(T t: a){
				results.add(t);
			}
		}
	return results;
}",CodeLlama-7b-Instruct-hf,1
636766f01a6d9265ec01763e,javaCharset,"private static String javaCharset(String charset){
  if (charset == null) {
    return null;
  }
  String mappedCharset=MIME2JAVA.get(charset.toLowerCase(Locale.ENGLISH));
  if (mappedCharset == null) {
    return charset;
  }
  return mappedCharset;
}
","/** 
 * Translate a MIME standard character set name into the Java equivalent.
 * @param charset The MIME standard name.
 * @return The Java equivalent for this name.
 */
",Translate a MIME standard charset name into the Java equivalent.,Map MIME charset names to Java charset names.,Transforms a given charset name into its Java equivalent using a predefined mapping; returns the original if no mapping exists.,"@param charset String: The charset name to map.
@return String: The corresponding Java charset name or original.","""UTF-8"" -> ""UTF8"" (maps MIME to Java names)
""ISO-8859-1"" -> ""ISO8859_1"" (maps MIME to Java names)
""custom-charset"" -> ""custom-charset"" (no mapping exists)","Input charset may be null; mapped or original charset is returned, handle case insensitively.",CoderEval,636766f01a6d9265ec01763e,636766f01a6d9265ec01763e--7,Translate a MIME standard charset name into the Java equivalent.,private static String javaCharset(String charset){,"private static String javaCharset(String charset) {
    try {
        Charset javaCharset = Charset.forName(charset);
        return javaCharset.name();
    } catch (java.nio.charset.UnsupportedCharsetException e) {
        return ""UNKNOWN"";
    }
}",Phi-3-mini-4k-instruct,1
636766f11a6d9265ec017641,available,"@Override public int available() throws IOException {
  return this.index < this.length ? this.length - this.index : this.length >= 0 && this.reader.ready() ? 1 : 0;
}
","/** 
 * @see InputStream#available() 
 */
",Check the available space of this InputStream according to the index.,Returns number of bytes available in stream without blocking.,"The function checks if there are remaining bytes to read; otherwise, it verifies if the underlying reader is ready to provide more data.","@return int: Number of bytes available or a readiness indication.
@throws IOException: If an I/O error occurs.","index=2, length=5, reader.ready()
=false -> 3 (5 - 2 means 3 bytes available)
index=5, length=5, reader.ready()
=true -> 1 (index=length, but reader is ready)
index=5, length=5, reader.ready()
=false -> 0 (no bytes available, reader not ready)",The stream has a defined length and index; returns available bytes or readiness check result; may throw IOException.,CoderEval,636766f11a6d9265ec017641,636766f11a6d9265ec017641--11,Check the available space of this InputStream according to the index.,@Override public int available() throws IOException {,"@Override public int available() throws IOException {
// Replace the following line with the correct implementation.
return 0;
}",starcoder2-7b,1
636766f11a6d9265ec01764f,values,"public Collection<Object> values(){
  ArrayList<Object> answer=new ArrayList<>(readMethods.size());
  for (Iterator<Object> iter=valueIterator(); iter.hasNext(); ) {
    answer.add(iter.next());
  }
  return Collections.unmodifiableList(answer);
}
","/** 
 * Returns the values for the BeanMap.
 * @return values for the BeanMap. The returned collection is not modifiable.
 */
",Return an unmodifiable list that contains all methods in the BeanMap.,Returns an unmodifiable list of object values.,"The function iterates through a collection, collects object values, and returns them as an unmodifiable list.",@return Collection<Object>: A list of object values that cannot be modified.,"[] -> [] (empty collection returns an empty list)
, [1, 2, 3] -> [1, 2, 3] (returns a list with same elements)
, [null, ""text""] -> [null, ""text""] (includes nulls and strings)",The collection must be iterable; output is unmodifiable and reflects the exact content and order of the input collection.,CoderEval,636766f11a6d9265ec01764f,636766f11a6d9265ec01764f--7,Return an unmodifiable list that contains all methods in the BeanMap.,public Collection<Object> values(){,"public List<Object> values() {
    List<Object> valueList = new ArrayList<>();
    for (Object key : this.keySet()) {
        valueList.add(this.get(key));
    }
    return Collections.unmodifiableList(valueList);
}",Phi-3-mini-4k-instruct,0
636766f11a6d9265ec01764f,values,"public Collection<Object> values(){
  ArrayList<Object> answer=new ArrayList<>(readMethods.size());
  for (Iterator<Object> iter=valueIterator(); iter.hasNext(); ) {
    answer.add(iter.next());
  }
  return Collections.unmodifiableList(answer);
}
","/** 
 * Returns the values for the BeanMap.
 * @return values for the BeanMap. The returned collection is not modifiable.
 */
",Return an unmodifiable list that contains all methods in the BeanMap.,Returns an unmodifiable list of object values.,"The function iterates through a collection, collects object values, and returns them as an unmodifiable list.",@return Collection<Object>: A list of object values that cannot be modified.,"[] -> [] (empty collection returns an empty list)
, [1, 2, 3] -> [1, 2, 3] (returns a list with same elements)
, [null, ""text""] -> [null, ""text""] (includes nulls and strings)",The collection must be iterable; output is unmodifiable and reflects the exact content and order of the input collection.,CoderEval,636766f11a6d9265ec01764f,636766f11a6d9265ec01764f--3,Return an unmodifiable list that contains all methods in the BeanMap.,public Collection<Object> values(){,"public List<Object> values() {
    return Collections.unmodifiableList(new ArrayList<>(this.values));
}",Phi-3-mini-4k-instruct,1
636766f11a6d9265ec017651,nullToEmpty,"public static Character[] nullToEmpty(final Character[] array){
  if (array == null || array.length == 0) {
    return ArrayUtils.EMPTY_CHARACTER_OBJECT_ARRAY;
  }
  return array;
}
","/** 
 * <p>Defensive programming technique to change a <code>null</code> reference to an empty one.</p> <p>This method returns an empty array for a <code>null</code> input array.</p> <p>As a memory optimizing technique an empty array passed in will be overridden with the empty <code>public static</code> references in this class.</p>
 * @param array  the array to check for <code>null</code> or empty
 * @return the same array, <code>public static</code> empty array if <code>null</code> or empty input
 * @since 2.5
 */
","If array is null or its length is 0, convert array to EMPTY_CHARACTER_OBJECT_ARRAY. Otherwise, return array itself.",Converts null or empty Character arrays to a predefined empty array.,"Returns a predefined empty Character array if the input is null or empty; otherwise, returns the original array.","@param array Character[]: The array to be checked and possibly replaced.
   @return Character[]: The original array or an empty predefined array.","null -> predefined empty array (input is null)
[] -> predefined empty array (input is empty)
['a', 'b'] -> ['a', 'b'] (non-empty input is returned)",Input is a Character array or null; the output is either the input array or a predefined empty array.,CoderEval,636766f11a6d9265ec017651,636766f11a6d9265ec017651--11,"If array is null or its length is 0, convert array to EMPTY_CHARACTER_OBJECT_ARRAY. Otherwise, return array itself.",public static Character[] nullToEmpty(final Character[] array){,"public static Character[] nullToEmpty(final Character[] array){
      return array!= null && array.length!= 0? array : EMPTY_CHARACTER_OBJECT_ARRAY;
    }",starcoder2-7b,0
636766f11a6d9265ec017651,nullToEmpty,"public static Character[] nullToEmpty(final Character[] array){
  if (array == null || array.length == 0) {
    return ArrayUtils.EMPTY_CHARACTER_OBJECT_ARRAY;
  }
  return array;
}
","/** 
 * <p>Defensive programming technique to change a <code>null</code> reference to an empty one.</p> <p>This method returns an empty array for a <code>null</code> input array.</p> <p>As a memory optimizing technique an empty array passed in will be overridden with the empty <code>public static</code> references in this class.</p>
 * @param array  the array to check for <code>null</code> or empty
 * @return the same array, <code>public static</code> empty array if <code>null</code> or empty input
 * @since 2.5
 */
","If array is null or its length is 0, convert array to EMPTY_CHARACTER_OBJECT_ARRAY. Otherwise, return array itself.",Converts null or empty Character arrays to a predefined empty array.,"Returns a predefined empty Character array if the input is null or empty; otherwise, returns the original array.","@param array Character[]: The array to be checked and possibly replaced.
   @return Character[]: The original array or an empty predefined array.","null -> predefined empty array (input is null)
[] -> predefined empty array (input is empty)
['a', 'b'] -> ['a', 'b'] (non-empty input is returned)",Input is a Character array or null; the output is either the input array or a predefined empty array.,CoderEval,636766f11a6d9265ec017651,636766f11a6d9265ec017651--10,"If array is null or its length is 0, convert array to EMPTY_CHARACTER_OBJECT_ARRAY. Otherwise, return array itself.",public static Character[] nullToEmpty(final Character[] array){,"public static Character[] nullToEmpty(final Character[] array){
return ArrayUtils.nullToEmpty(array, EMPTY_CHARACTER_OBJECT_ARRAY);
}",starcoder2-7b,1
636766f11a6d9265ec017658,indexOfLastSeparator,"public static int indexOfLastSeparator(String filename){
  if (filename == null) {
    return -1;
  }
  int lastUnixPos=filename.lastIndexOf(UNIX_SEPARATOR);
  int lastWindowsPos=filename.lastIndexOf(WINDOWS_SEPARATOR);
  return Math.max(lastUnixPos,lastWindowsPos);
}
","/** 
 * Returns the index of the last directory separator character. <p> This method will handle a file in either Unix or Windows format. The position of the last forward or backslash is returned. <p> The output will be the same irrespective of the machine that the code is running on.
 * @param filename  the filename to find the last path separator in, null returns -1
 * @return the index of the last separator character, or -1 if thereis no such character
 */
","Return the index of the last directory separator character, under Unix or Windows.",Finds the last occurrence of a path separator in a filename.,"The function returns the last position of either a Unix or Windows separator in the given filename. If the filename is null, it returns -1.","@param filename String: Input filename to analyze.
   @return int: Index of the last separator or -1 if none or input is null.","""file/path/to/file.txt"" -> 8 (Last '/' at position 8)
""C:\\path\\to\\file.txt"" -> 11 (Last '\' at position 11)
null -> -1 (Filename is null)",The filename can be null or any string. The return value is the index of the last separator or -1 if none is found or the filename is null.,CoderEval,636766f11a6d9265ec017658,636766f11a6d9265ec017658--0,"Return the index of the last directory separator character, under Unix or Windows.",public static int indexOfLastSeparator(String filename){,"public static int indexOfLastSeparator(String filename) {
    if (filename == null || filename.isEmpty()) {
        return -1;
    }
    // Find the last index of '/' for Unix and '\\' for Windows path separators
    int lastIndexUnix = filename.lastIndexOf('/');
    int lastIndexWindows = filename.lastIndexOf('\\');
    // Return the maximum of both indices to find the last directory separator
    return Math.max(lastIndexUnix, lastIndexWindows);
}",Qwen2.5-Coder-7B-Instruct,0
636766f11a6d9265ec017663,isSameLength,"public static boolean isSameLength(final double[] array1,final double[] array2){
  if (array1 == null && array2 != null && array2.length > 0 || array2 == null && array1 != null && array1.length > 0 || array1 != null && array2 != null && array1.length != array2.length) {
    return false;
  }
  return true;
}
","/** 
 * <p>Checks whether two arrays are the same length, treating <code>null</code> arrays as length <code>0</code>.</p>
 * @param array1 the first array, may be <code>null</code>
 * @param array2 the second array, may be <code>null</code>
 * @return <code>true</code> if length of arrays matches, treating<code>null</code> as an empty array
 */
","Return true if the length of array1 is the same as the length of array2 or both them are null,otherwise return false.",,,,,,CoderEval,636766f11a6d9265ec017663,636766f11a6d9265ec017663--1,"Return true if the length of array1 is the same as the length of array2 or both them are null,otherwise return false.","public static boolean isSameLength(final double[] array1,final double[] array2){","public static boolean isSameLength(final double[] array1, final double[] array2) {
    if (array1 == null && array2 == null) {
        return true;
    }
    return array1 != null && array2 != null && array1.length == array2.length;
}",Qwen2.5-Coder-7B-Instruct,0
636766f21a6d9265ec017667,readShort,"public short readShort(final int offset){
  byte[] classBuffer=classFileBuffer;
  return (short)(((classBuffer[offset] & 0xFF) << 8) | (classBuffer[offset + 1] & 0xFF));
}
","/** 
 * Reads a signed short value in this  {@link ClassReader}. <i>This method is intended for  {@link Attribute} sub classes, and is normally not needed by class generators or adapters.</i>
 * @param offset the start offset of the value to be read in this {@link ClassReader}.
 * @return the read value.
 */
",Read a short value from classFileBuffer,Reads a 16-bit signed integer from a byte array at a specified offset.,This function extracts two bytes from a byte array starting at a given offset and converts them into a short value.,"@param offset int: Index in the byte array to start reading from
   @return short: The 16-bit signed integer value from the byte array","offset=0, classBuffer={0x01, 0x02} -> 258 (reads bytes {0x01, 0x02})
offset=1, classBuffer={0x00, 0x01, 0x02} -> 258 (reads bytes {0x01, 0x02})
offset=0, classBuffer={0xFF, 0xFF} -> -1 (reads bytes {0xFF, 0xFF})",The byte array must have at least two bytes available starting at the offset; converts two bytes to a short integer.,CoderEval,636766f21a6d9265ec017667,636766f21a6d9265ec017667--20,Read a short value from classFileBuffer,public short readShort(final int offset){,"public short readShort(final byte[] buffer, final int offset) {
    return (short) ((buffer[offset] & 0xff) << 8 | (buffer[offset + 1] & 0xff));
}",deepseek-coder-6.7b-instruct,1
636766f21a6d9265ec017677,isNotTrue,"public static boolean isNotTrue(Boolean bool){
  return !isTrue(bool);
}
","/** 
 * <p>Checks if a <code>Boolean</code> value is <i>not</i> <code>true</code>, handling <code>null</code> by returning <code>true</code>.</p> <pre> BooleanUtils.isNotTrue(Boolean.TRUE)  = false BooleanUtils.isNotTrue(Boolean.FALSE) = true BooleanUtils.isNotTrue(null)          = true </pre>
 * @param bool  the boolean to check, null returns <code>true</code>
 * @return <code>true</code> if the input is null or false
 * @since 2.3
 */
",Check whether the parameter bool is not true.,Checks if a Boolean is not true.,The function returns the opposite result of another function isTrue when given a Boolean input.,"@param bool Boolean: Boolean value to check
   @return boolean: true if the input is not true, false otherwise","true -> false (Assumes isTrue(true)
returns true)
   false -> true (Assumes isTrue(false)
returns false)
   null -> true (if isTrue(null)
assumes false)","Input can be true, false, or null; output is the opposite of isTrue result for the input.",CoderEval,636766f21a6d9265ec017677,636766f21a6d9265ec017677--8,Check whether the parameter bool is not true.,public static boolean isNotTrue(Boolean bool){,"public static boolean isNotTrue(Boolean bool){
	if (null != bool){
		return !bool.booleanValue();
	}else{
		return false;
	}
}",CodeLlama-7b-Instruct-hf,0
636766f21a6d9265ec01767d,toString,"public static String toString(Object object){
  return (object == null) ? null : object.toString();
}
","/** 
 * Object to String ,when null object then null else return toString(); 
 */
","Convert object to string  if the object is not null. Otherwise, null is returned.",Converts an object to a string representation.,Returns the string form of an object or null if the object is null.,@return String: A string representation of the object or null.,"null -> null (Object is null)
""Hello"" -> ""Hello"" (String object)
123 -> ""123"" (Integer converted to string)",Input can be any object; output is string or null.,CoderEval,636766f21a6d9265ec01767d,636766f21a6d9265ec01767d--6,"Convert object to string  if the object is not null. Otherwise, null is returned.",public static String toString(Object object){,"public static String toString(Object object){
    return object == null? null : String.valueOf(object);
}",starcoder2-7b,0
636766f21a6d9265ec01767d,toString,"public static String toString(Object object){
  return (object == null) ? null : object.toString();
}
","/** 
 * Object to String ,when null object then null else return toString(); 
 */
","Convert object to string  if the object is not null. Otherwise, null is returned.",Converts an object to a string representation.,Returns the string form of an object or null if the object is null.,@return String: A string representation of the object or null.,"null -> null (Object is null)
""Hello"" -> ""Hello"" (String object)
123 -> ""123"" (Integer converted to string)",Input can be any object; output is string or null.,CoderEval,636766f21a6d9265ec01767d,636766f21a6d9265ec01767d--8,"Convert object to string  if the object is not null. Otherwise, null is returned.",public static String toString(Object object){,"public static String toString(Object object){
    if (object == null) {
        return ""null"";
    }
    return Arrays.toString(object.toString());
}",starcoder2-7b,1
636766f31a6d9265ec01768f,clone,"public static char[] clone(final char[] array){
  if (array == null) {
    return null;
  }
  return array.clone();
}
","/** 
 * <p>Clones an array returning a typecast result and handling <code>null</code>.</p> <p>This method returns <code>null</code> for a <code>null</code> input array.</p>
 * @param array  the array to clone, may be <code>null</code>
 * @return the cloned array, <code>null</code> if <code>null</code> input
 */
",Return a clone of the given array.,Clones an array of characters.,"The function returns a clone of the input character array. If the input is null, it returns null.","@param array char[]: Input character array to clone
   @return char[]: Cloned array or null if input is null","['a', 'b', 'c'] -> ['a', 'b', 'c'] (Cloned array)
null -> null (Input is null)
['x'] -> ['x'] (Single character array)",Input may be null; output is a new array or null if input is null.,CoderEval,636766f31a6d9265ec01768f,636766f31a6d9265ec01768f--13,Return a clone of the given array.,public static char[] clone(final char[] array){,"public static char[] clone(final char[] array){
    char[] clone = new char[array.length];
    System.arraycopy(array, 0, clone, 0, array.length);
    return clone;
}",deepseek-coder-6.7b-instruct,1
636766f61a6d9265ec017701,lastIndexOf,"public static int lastIndexOf(String str,String searchStr){
  if (StringUtils.isEmpty(str)) {
    return StringUtils.INDEX_NOT_FOUND;
  }
  return str.lastIndexOf(searchStr);
}
","/** 
 * Finds the last index within a String, handling <code>null</code>. This method uses  {@link String#lastIndexOf(String)}. 
 */
","Find the last index of the searchStr in str, and return INDEXNOTFOUND if str is empty.",Finds the last index of a substring.,Returns the last index of the search string in the given string or -1 if not found or if the string is empty.,"@param str String: The main string to search within.
@param searchStr String: The substring to find.
@return int: The last index of the search string or -1 if not found.","""hello"", ""l"" -> 3 (last occurrence of 'l')
""hello"", ""x"" -> -1 (not found)
"""", ""any"" -> -1 (empty main string)",Input strings must not be null. The function returns the last index found or -1 if not found.,CoderEval,636766f61a6d9265ec017701,636766f61a6d9265ec017701--5,"Find the last index of the searchStr in str, and return INDEXNOTFOUND if str is empty.","public static int lastIndexOf(String str,String searchStr){","public static int lastIndexOf(String str, String searchStr) {
    if (str == null || searchStr == null || str.isEmpty()) {
        return INDEXNOTFOUND;
    }
    return str.lastIndexOf(searchStr);
}",Phi-3-mini-4k-instruct,1
636766f71a6d9265ec017730,toNoNullStringArray,"static String[] toNoNullStringArray(Collection<?> collection){
  if (collection == null) {
    return ArrayUtils.EMPTY_STRING_ARRAY;
  }
  return toNoNullStringArray(collection.toArray());
}
","/** 
 * Converts the given Collection into an array of Strings. The returned array does not contain <code>null</code> entries. Note that  {@link Arrays#sort(Object[])} will throw an {@link NullPointerException} if an array element is <code>null</code>.
 * @param collection The collection to convert
 * @return A new array of Strings.
 */
","If collection is null, convert collection to EMPTY_STRING_ARRAY. Otherwise, convert collection to an array of strings and return the array. ???",Converts a collection to a string array excluding nulls.,"Converts a Collection to a String array, removing null elements, or returns an empty array if the collection is null.",@param collection Collection<?>: The collection to be converted @return String[]: A non-null string array after conversion,"null -> [] (null input returns an empty array)
[""a"", null, ""b""] -> [""a"", ""b""] (removes nulls)
[] -> [] (empty collection returns empty array)",The input collection can be null or contain nulls; the output array contains only non-null strings or is empty.,CoderEval,636766f71a6d9265ec017730,636766f71a6d9265ec017730--14,"If collection is null, convert collection to EMPTY_STRING_ARRAY. Otherwise, convert collection to an array of strings and return the array. ???",static String[] toNoNullStringArray(Collection<?> collection){,"static String[] toNoNullStringArray(Collection<?> collection){
    if (collection == null) {
        return new String[0];
    }
    List<String> resultList = new ArrayList<>();
    for (Object element : collection) {
        if (element != null) {
            resultList.add(element.toString());
        }
    }
    String[] resultArray = new String[resultList.size()];
    resultList.toArray(resultArray);
    Arrays.sort(resultArray);
    return resultArray;
}",gpt-4-turbo,1
636766f81a6d9265ec017758,hashCode,"@Override public int hashCode(){
  int hashCode=13 * (sort == INTERNAL ? OBJECT : sort);
  if (sort >= ARRAY) {
    for (int i=valueBegin, end=valueEnd; i < end; i++) {
      hashCode=17 * (hashCode + valueBuffer.charAt(i));
    }
  }
  return hashCode;
}
","/** 
 * Returns a hash code value for this type.
 * @return a hash code value for this type.
 */
",Compute a hash code according to the type.,Computes hash code for an object based on its sort and value buffer.,"Calculates a hash code by first considering a sort-based multiplier, then iterating over a character buffer to further modify the hash code if the sort type is ARRAY or higher.",@return int: The computed hash code for this object.,"sort=INTERNAL, valueBegin=0, valueEnd=3, valueBuffer=""abc"" -> 552 (based on character values)
sort=EXTERNAL, valueBegin=1, valueEnd=4, valueBuffer=""defgh"" -> varies (different character range)
sort=ARRAY, valueBegin=0, valueEnd=2, valueBuffer=""xy"" -> varies (ARRAY sort affects calculation)","Preconditions: sort is a valid integer, valueBuffer is correctly initialized string. Postconditions: Returns an integer hash code for the object.",CoderEval,636766f81a6d9265ec017758,636766f81a6d9265ec017758--16,Compute a hash code according to the type.,@Override public int hashCode(){,"@Override public int hashCode(){
// Assuming 'type' is an instance variable of the class
    return Objects.hash(type);
}",gpt-4-turbo,1
636766f81a6d9265ec01775b,readLong,"public long readLong(final int offset){
  long l1=readInt(offset);
  long l0=readInt(offset + 4) & 0xFFFFFFFFL;
  return (l1 << 32) | l0;
}
","/** 
 * Reads a signed long value in this  {@link ClassReader}. <i>This method is intended for  {@link Attribute} sub classes, and is normally not needed by class generators or adapters.</i>
 * @param offset the start offset of the value to be read in this {@link ClassReader}.
 * @return the read value.
 */
",Read a signed long value.,Concatenates two int values to form a long.,"This function reads two 32-bit integers from a specified offset in memory, combines them into a 64-bit long value, and returns it. The first integer is the most significant, and the second is the least significant part.","@param offset int: The starting position to read from memory.
@return long: The combined 64-bit long value created from two 32-bit integers.","8 -> 34359738368 (two 32-bit ints are combined)
0 -> 1234567890123 (example for non-zero result)
12 -> 0 (zero case result)","Offset should be within bounds of addressable memory, and two 32-bit integers will be correctly combined into one 64-bit long.",CoderEval,636766f81a6d9265ec01775b,636766f81a6d9265ec01775b--0,Read a signed long value.,public long readLong(final int offset){,"public BinaryReader(byte[] data) {
        this.data = data;
    }",Qwen2.5-Coder-7B-Instruct,1
636766f81a6d9265ec01775c,toString,"public static String toString(Object obj){
  return obj == null ? """" : obj.toString();
}
","/** 
 * <p>Gets the <code>toString</code> of an <code>Object</code> returning an empty string ("""") if <code>null</code> input.</p> <pre> ObjectUtils.toString(null)         = """" ObjectUtils.toString("""")           = """" ObjectUtils.toString(""bat"")        = ""bat"" ObjectUtils.toString(Boolean.TRUE) = ""true"" </pre>
 * @see StringUtils#defaultString(String)
 * @see String#valueOf(Object)
 * @param obj  the Object to <code>toString</code>, may be null
 * @return the passed in Object's toString, or nullStr if <code>null</code> input
 * @since 2.0
 */
","Return the string representation of the given object, return an empty string if the object is null.",Returns object's string representation or empty string if null.,Converts an object to its string representation using `toString()` method. Returns an empty string if the object is null.,"@param obj Object: The object to convert to a string.
   @return String: The string representation of the object or an empty string for null objects.","null -> """" (null object returns empty string)
""Hello"" -> ""Hello"" (string object returns itself)
new Integer(5)
-> ""5"" (integer object returns its string representation)","Accepts any object type, returns a string. Will not throw exceptions or modify the input object.",CoderEval,636766f81a6d9265ec01775c,636766f81a6d9265ec01775c--4,"Return the string representation of the given object, return an empty string if the object is null.",public static String toString(Object obj){,"public static String toString(Object obj){
    return obj == null ? """" : obj.toString();
}",Phi-3-mini-4k-instruct,0
636766f91a6d9265ec01776e,write,"@Override public void write(final byte b[],final int off,final int len) throws IOException {
  if (off < 0 || off > b.length || len < 0 || off + len > b.length || off + len < 0) {
    throw new IndexOutOfBoundsException();
  }
 else   if (len == 0) {
    return;
  }
  if (this.count + len > this.buf.length) {
    this.encodePendingBytes(false);
  }
  System.arraycopy(b,off,this.buf,this.count,len);
  this.count+=len;
}
","/** 
 * Writes <code>len</code> bytes from the specified byte array starting at offset <code>off</code> to this byte array output stream.
 * @param b   the data.
 * @param off the start offset in the data.
 * @param len the number of bytes to write.
 */
",Write bytes of length len from a byte array,Copies bytes from input array to internal buffer with bounds checking.,"This method writes a specified range of bytes from an input array to an internal buffer, performing boundary checks, and handling potential buffer overflows.","@param b byte[]: Input byte array.
   @param off int: Offset in byte array to start copying from.
   @param len int: Number of bytes to copy.
   @throws IOException: If an IO error occurs.
   @throws IndexOutOfBoundsException: If offset or length is out of bounds.","write(byteArray, 0, 5)
-> (successful copy)
write(byteArray, -1, 5)
-> IndexOutOfBoundsException (off < 0)
write(byteArray, 5, 0)
-> (no action taken, len == 0)",Offsets and lengths must be within array bounds; method will update buffer and count if conditions are met.,CoderEval,636766f91a6d9265ec01776e,636766f91a6d9265ec01776e--15,Write bytes of length len from a byte array,"@Override public void write(final byte b[],final int off,final int len) throws IOException {","@Override public void write(final byte[] b, final int off, final int len) throws IOException {
if (b == null) {
        throw new NullPointerException();
    } else if ((off < 0) || (off > b.length) || (len < 0) ||
               ((off + len) > b.length) || ((off + len) < 0)) {
        throw new IndexOutOfBoundsException();
    } else if (len == 0) {
        return;
    }

    // Ensure the buffer is large enough to hold the new data
    ensureCapacity(count + len);

    // Copy data into the internal buffer
    System.arraycopy(b, off, buf, count, len);

    // Update the write count
    count += len;
}",gpt-4-turbo,1
636766f91a6d9265ec01777d,convertHexDigit,"public static byte convertHexDigit(byte b){
  if ((b >= '0') && (b <= '9'))   return (byte)(b - '0');
  if ((b >= 'a') && (b <= 'f'))   return (byte)(b - 'a' + 10);
  if ((b >= 'A') && (b <= 'F'))   return (byte)(b - 'A' + 10);
  throw new IllegalArgumentException(""!hex:"" + Integer.toHexString(0xff & b));
}
","/** 
 * @param b An ASCII encoded character 0-9 a-f A-F
 * @return The byte value of the character 0-16.
 */
",Convert an ASCII encoded character to hex.,Converts a hexadecimal digit byte to its decimal value.,Takes a byte representation of a hexadecimal digit and returns its decimal value. Throws an exception if the byte is not a valid hex digit.,"@param b byte: hexadecimal digit as a byte
@return byte: decimal value of the hex digit
@throws IllegalArgumentException: if the input is not a valid hex digit","'0' -> 0
'a' -> 10
'F' -> 15","Input must represent a single hex digit. Output is a byte representing the decimal equivalent, exception on invalid input.",CoderEval,636766f91a6d9265ec01777d,636766f91a6d9265ec01777d--9,Convert an ASCII encoded character to hex.,public static byte convertHexDigit(byte b){,"public static byte convertHexDigit(byte b) {
    return b & 0xF;
}",Phi-3-mini-4k-instruct,1
636766f91a6d9265ec01777f,toBoolean,"public static boolean toBoolean(Boolean bool){
  if (bool == null) {
    return false;
  }
  return bool.booleanValue() ? true : false;
}
","/** 
 * <p>Converts a Boolean to a boolean handling <code>null</code> by returning <code>false</code>.</p> <pre> BooleanUtils.toBoolean(Boolean.TRUE)  = true BooleanUtils.toBoolean(Boolean.FALSE) = false BooleanUtils.toBoolean(null)          = false </pre>
 * @param bool  the boolean to convert
 * @return <code>true</code> or <code>false</code>, <code>null</code> returns <code>false</code>
 */
",Convert a Boolean to a boolean handling null by returning false.,Converts a Boolean object to a primitive boolean.,"Returns false for null values, otherwise returns the boolean value of the Boolean object.","@param bool Boolean: a Boolean object that may be null
   @return boolean: the primitive boolean value, or false if null","true -> true (Boolean true returns true)
false -> false (Boolean false returns false)
null -> false (Null returns false)","Accepts a Boolean object or null, returns a primitive boolean value.",CoderEval,636766f91a6d9265ec01777f,636766f91a6d9265ec01777f--9,Convert a Boolean to a boolean handling null by returning false.,public static boolean toBoolean(Boolean bool){,"public static boolean toBoolean(Boolean bool){
	if (bool == null) return false;
	else return bool.booleanValue();
}",starcoder2-7b,0
636766fa1a6d9265ec017796,toObject,"public static Boolean[] toObject(final boolean[] array){
  if (array == null) {
    return null;
  }
 else   if (array.length == 0) {
    return ArrayUtils.EMPTY_BOOLEAN_OBJECT_ARRAY;
  }
  final Boolean[] result=new Boolean[array.length];
  for (int i=0; i < array.length; i++) {
    result[i]=array[i] ? Boolean.TRUE : Boolean.FALSE;
  }
  return result;
}
","/** 
 * <p>Converts an array of primitive booleans to objects.</p> <p>This method returns <code>null</code> for a <code>null</code> input array.</p>
 * @param array  a <code>boolean</code> array
 * @return a <code>Boolean</code> array, <code>null</code> if null array input
 */
",Convert an array of primitive booleans to objects.,Converts a primitive boolean array to a Boolean object array.,Returns a Boolean array equivalent of the provided boolean array or null if the input is null. Returns an empty Boolean array if the input array is empty.,"@param array boolean[]: Input array of primitive booleans.
@return Boolean[]: Array of Boolean objects corresponding to input.","null -> null (null input)
[] -> [] (empty input array)
[true, false, true] -> [Boolean.TRUE, Boolean.FALSE, Boolean.TRUE] (conversion of non-empty array)","Input can be null or non-null, returns null, or a converted non-null Boolean array respectively.",CoderEval,636766fa1a6d9265ec017796,636766fa1a6d9265ec017796--6,Convert an array of primitive booleans to objects.,public static Boolean[] toObject(final boolean[] array){,"public static Boolean[] toObject(final boolean[] array) {
    return Arrays.stream(array)
                 .map(b -> new Boolean(b))
                 .toArray(Boolean[]::new);
}",Phi-3-mini-4k-instruct,1
