_id,name,code,docstring,human_label,enriched_description
636766ff1a6d9265ec01783b,sub,"public static String sub(String str,int start,int end){
  return StringUtils.substring(str,start,end);
}
","/** 
 * Gets a substring from the specified String avoiding exceptions. 
 */
",Get a substring from the specified String avoiding exceptions. ,"
---
**1. One-line summary:** Returns a substring from a given string between specified indices.

**2. Function behavior:** The function uses `StringUtils.substring` to obtain a part of the input string `str`, starting from index `start` up to, but not including, the index `end`.

**3. Function signature:** Takes a `String` and two `int` parameters (`start` and `end`), returns a `String`.

**4. Examples:** 
   - Input: `(""hello"", 1, 4)`, Output: `""ell""`
   - Input: `(""world"", 0, 3)`, Output: `""wor""`
   - Input: `(""example"", 2, 5)`, Output: `""amp""`

**5. Preconditions & Postconditions:** 
   - Preconditions: `str` is a non-null string, `start` and `end` are valid indices within the length of `str`, and `start <= end`.
   - Postconditions: Returns a substring of `str` from `start` to `end-1`; handles index out of bounds as per `StringUtils.substring` behavior.
---"
6367671a1a6d9265ec017c15,putByteArray,"public ByteVector putByteArray(final byte[] byteArrayValue,final int byteOffset,final int byteLength){
  if (length + byteLength > data.length) {
    enlarge(byteLength);
  }
  if (byteArrayValue != null) {
    System.arraycopy(byteArrayValue,byteOffset,data,length,byteLength);
  }
  length+=byteLength;
  return this;
}
","/** 
 * Puts an array of bytes into this byte vector. The byte vector is automatically enlarged if necessary.
 * @param byteArrayValue an array of bytes. May be {@literal null} to put {@code byteLength} nullbytes into this byte vector.
 * @param byteOffset index of the first byte of byteArrayValue that must be copied.
 * @param byteLength number of bytes of byteArrayValue that must be copied.
 * @return this byte vector.
 */
","Put an array of bytes into this byte vector, enlarge the byte vector automatically if necessary.","
---
**1. One-line summary:** Appends a segment of a byte array into a ByteVector, enlarging it if necessary.

**2. Function behavior:** The function copies a specified segment of the given byte array into the ByteVector's internal data array starting from a specific offset, enlarging the array if needed to accommodate the additional bytes. 

**3. Function signature:** The function takes a byte array, a starting offset, and a length of bytes to copy as parameters, and returns a ByteVector object.

**4. Examples:** 
- Input: putByteArray(new byte[]{1, 2, 3, 4}, 1, 2), Output: ByteVector containing [2, 3]
- Input: putByteArray(new byte[]{5, 6, 7, 8}, 0, 4), Output: ByteVector containing [5, 6, 7, 8]

**5. Preconditions & Postconditions:** 
- Preconditions: `byteOffset` and `byteLength` must be within the bounds of `byteArrayValue`.
- Postconditions: The resulting ByteVector's length will increase by `byteLength`, accommodating the new bytes.
---"
6367675c1a6d9265ec01805b,removeFromTreeEdgeList,"public void removeFromTreeEdgeList(){
  for (int dir=0; dir < 2; dir++) {
    if (prev[dir] != null) {
      prev[dir].next[dir]=next[dir];
    }
 else {
      head[1 - dir].first[dir]=next[dir];
    }
    if (next[dir] != null) {
      next[dir].prev[dir]=prev[dir];
    }
  }
  head[0]=head[1]=null;
}
","/** 
 * Removes this edge from both doubly linked lists of tree edges.
 */
",Remove this edge from both doubly linked lists of the tree edges.,"```
---
**1. One-line summary:** Disconnects a node from a bidirectional linked list.
**2. Function behavior:** This function iterates over two directions, updating the previous and next pointers of adjacent nodes to bypass the current node, effectively removing it from the list, and sets list heads to null.
**3. Function signature:** The function does not accept any parameters and has a return type of void.
**4. Examples:** 
Input: A node connected between nodes A and B in a bidirectional linked list.
Output: Node A's next pointer points to Node B, and Node B's previous pointer points to Node A; the removed node's head pointers are null.
**5. Preconditions & Postconditions:** 
- Preconditions: The current node is part of a valid bidirectional linked list.
- Postconditions: The node is removed from the list without disrupting the list's integrity, and its head pointers are set to null. Function does not return any value.
---
```"
636767791a6d9265ec01826d,findAndSubst,"public static String findAndSubst(String key,Properties props){
  String value=props.getProperty(key);
  if (value == null)   return null;
  try {
    return substVars(value,props);
  }
 catch (  IllegalArgumentException e) {
    LogLog.error(""Bad option value ["" + value + ""]."",e);
    return value;
  }
}
","/** 
 * Find the value corresponding to <code>key</code> in <code>props</code>. Then perform variable substitution on the found value.
 */
","Find the value corresponding to key in props, then perform variable substitution on the found value. Return the substitution result, or the value in case of exception. ","```
---
**1. One-line summary:** Retrieve and substitute variables within a string from a properties key.
**2. Function behavior:** The function attempts to retrieve a property's value using the given key, and then substitutes variables within the value using other properties; logs errors if substitution fails.
**3. Function signature:** (String key, Properties props) -> String
**4. Examples:** 
   - Input: key = ""path"", props = {""path"": ""${base}/bin""}, returns: ""/usr/bin"" if base property is set as ""/usr"".
   - Input: key = ""name"", props = {""name"": ""John""}, returns: ""John"".
   - Input: key = ""unknown"", props = {""name"": ""John""}, returns: null.
**5. Preconditions & Postconditions:** Preconditions: key is a non-null string; props is a valid Properties object. Postconditions: Returns the substituted string or the original value on error, null if the key is not found.
---
```"
636766fe1a6d9265ec017834,sessionId,"public static String sessionId(){
  HttpSession httpSession=servletSession();
  if (httpSession == null) {
    return null;
  }
  return httpSession.getId();
}
","/** 
 * Session ID. 
 */
",Return the servlet session id,"
---
**1. One-line summary:** Retrieves the current session ID or returns null.

**2. Function behavior:** The function `sessionId` attempts to obtain the current HTTP session using `servletSession()`. If a session is present, it returns the session's ID as a string. If no session exists (i.e., `httpSession` is null), it returns null.

**3. Function signature:** This function takes no parameters and returns a `String`, which can be null.

**4. Examples:** 
- Input: (session exists) Output: `""a1b2c3d4e5""`
- Input: (session does not exist) Output: `null`

**5. Preconditions & Postconditions:** Preconditions include the presence or absence of an active HTTP session. Postconditions dictate that if a session exists, its ID string is returned; otherwise, null is returned.
---"
636766ff1a6d9265ec01784b,isDigits,"public static boolean isDigits(String str){
  if ((str == null) || (str.length() == 0)) {
    return false;
  }
  for (int i=0; i < str.length(); i++) {
    if (!Character.isDigit(str.charAt(i))) {
      return false;
    }
  }
  return true;
}
","/** 
 * <p>Checks whether the <code>String</code> contains only digit characters.</p> <p><code>Null</code> and empty String will return <code>false</code>.</p>
 * @param str  the <code>String</code> to check
 * @return <code>true</code> if str contains only unicode numeric
 */
","Check whether a character string is a dight. If yes, true is returned. Otherwise, false is returned.","```
---
**1. One-line summary:** Checks if a string consists solely of digits.

**2. Function behavior:** Iterates through each character of the input string, returning false if any character is not a digit; returns true if all characters are digits.

**3. Function signature:** Takes a string as input and returns a boolean.

**4. Examples:** 
- Input: ""12345"" Output: true
- Input: ""123a5"" Output: false
- Input: """" Output: false
- Input: null Output: false

**5. Preconditions & Postconditions:** The function expects the input to be a string, returning false for null or empty input, and only returning true if all characters in the string are digits.
---
```"
636766fc1a6d9265ec0177da,isParameterSeparator,"private static boolean isParameterSeparator(final char c){
  if (Character.isWhitespace(c)) {
    return true;
  }
  for (  char separator : PARAMETER_SEPARATORS) {
    if (c == separator) {
      return true;
    }
  }
  return false;
}
","/** 
 * Determine whether a parameter name ends at the current position, that is, whether the given character qualifies as a separator. 
 */
","Check whether a character is a parameter separator. If yes, true is returned. Otherwise, false is returned.","```  
---
**1. One-line summary:** Checks if a character is a parameter separator.

**2. Function behavior:** The function returns true if the input character is either a whitespace or matches any character in the `PARAMETER_SEPARATORS` array; otherwise, it returns false.

**3. Function signature:** The input parameter is a `char`, and the return type is `boolean`.

**4. Examples:** 
Input: ' '  
Output: true

Input: ',' (assuming ',' is in `PARAMETER_SEPARATORS`)  
Output: true

Input: 'a'  
Output: false

**5. Preconditions & Postconditions:** 
Preconditions: `PARAMETER_SEPARATORS` is an array containing characters considered separators.  
Postconditions: Returns true only if the character is either whitespace or a separator; otherwise, returns false.
---
```  "
6367670c1a6d9265ec017a35,endsWith,"private static boolean endsWith(final String str,final String suffix,final boolean ignoreCase){
  if (str == null || suffix == null) {
    return str == null && suffix == null;
  }
  if (suffix.length() > str.length()) {
    return false;
  }
  int strOffset=str.length() - suffix.length();
  return str.regionMatches(ignoreCase,strOffset,suffix,0,suffix.length());
}
","/** 
 * <p>Check if a String ends with a specified suffix (optionally case insensitive).</p>
 * @see String#endsWith(String)
 * @param str  the String to check, may be null
 * @param suffix the suffix to find, may be null
 * @param ignoreCase inidicates whether the compare should ignore case(case insensitive) or not.
 * @return <code>true</code> if the String starts with the prefix orboth <code>null</code>
 */
",Determines whether a character string ends with a specified suffix.,"```
---
**1. One-line summary:** Checks if a string ends with a specified suffix considering case sensitivity.
**2. Function behavior:** The function returns true if the given string `str` ends with the specified `suffix`, optionally ignoring case sensitivity based on the `ignoreCase` parameter. It uses the `regionMatches` method to compare the end region of the `str` with the `suffix`.
**3. Function signature:** `endsWith(String str, String suffix, boolean ignoreCase) -> boolean`
**4. Examples:** 
  - `endsWith(""HelloWorld"", ""World"", false)` -> `true`
  - `endsWith(""HelloWorld"", ""world"", true)` -> `true`
  - `endsWith(""HelloWorld"", ""world"", false)` -> `false`
  - `endsWith(null, null, false)` -> `true`
  - `endsWith(null, ""suffix"", false)` -> `false`
**5. Preconditions & Postconditions:** 
  - Preconditions: `str` and `suffix` can be null.
  - Preconditions: `ignoreCase` is a boolean indicating whether to ignore case.
  - Postcondition: Returns true if `str` ends with `suffix` according to `ignoreCase`; false otherwise.
  - Failure cases: Returns false if `str` is null and `suffix` is not null or if `suffix` is longer than `str`.
---
```"
6367667f1a6d9265ec01745d,decodePath,"public static List<PathSegmentImpl> decodePath(URI u,boolean decode){
  String rawPath=u.getRawPath();
  if (rawPath != null && rawPath.length() > 0 && rawPath.charAt(0) == '/') {
    rawPath=rawPath.substring(1);
  }
  return decodePath(rawPath,decode);
}
","/** 
 * Decode the path component of a URI as path segments.
 * @param u the URI. If the path component is an absolute path componentthen the leading '/' is ignored and is not considered a delimiator of a path segment.
 * @param decode true if the path segments of the path componentshould be in decoded form.
 * @return the list of path segments.
 */
",Decode the raw path.,"---
**1. One-line summary:** Processes a URI path and optionally decodes it.  
**2. Function behavior:** The function takes a URI object `u` and checks its raw path; if the path exists and starts with '/', it removes this leading character before passing it along with a decode flag `decode` to another `decodePath` method for further processing.  
**3. Function signature:** `(URI u, boolean decode) -> List<PathSegmentImpl>`  
**4. Examples:**  
   Input: `decodePath(new URI(""http://example.com/some/path""), true)`  
   Output: (depends on `decodePath` implementation)  
   Input: `decodePath(new URI(""http://example.com/path""), false)`  
   Output: (depends on `decodePath` implementation)  
   Input: `decodePath(new URI(""http://example.com/""), true)`  
   Output: (depends on `decodePath` implementation)  
**5. Preconditions & Postconditions:**  
   - Preconditions: The URI `u` should contain a valid scheme and path.
   - Postconditions: Returns a List of `PathSegmentImpl` obtained by processing the raw path with optional decoding, or passes an empty string if no path.  
---"
636766f11a6d9265ec017651,nullToEmpty,"public static Character[] nullToEmpty(final Character[] array){
  if (array == null || array.length == 0) {
    return ArrayUtils.EMPTY_CHARACTER_OBJECT_ARRAY;
  }
  return array;
}
","/** 
 * <p>Defensive programming technique to change a <code>null</code> reference to an empty one.</p> <p>This method returns an empty array for a <code>null</code> input array.</p> <p>As a memory optimizing technique an empty array passed in will be overridden with the empty <code>public static</code> references in this class.</p>
 * @param array  the array to check for <code>null</code> or empty
 * @return the same array, <code>public static</code> empty array if <code>null</code> or empty input
 * @since 2.5
 */
","If array is null or its length is 0, convert array to EMPTY_CHARACTER_OBJECT_ARRAY. Otherwise, return array itself.","```
---
**1. One-line summary:** Returns an empty character array if input is null or empty.
**2. Function behavior:** The function checks if the input array is null or has zero length; it returns a constant empty Character array if true, otherwise returns the original array.
**3. Function signature:** Takes an array of Character objects as input and returns an array of Character objects.
**4. Examples:** 
   - Input: null; Output: ArrayUtils.EMPTY_CHARACTER_OBJECT_ARRAY
   - Input: {}; Output: ArrayUtils.EMPTY_CHARACTER_OBJECT_ARRAY
   - Input: {'a', 'b'}; Output: {'a', 'b'}
**5. Preconditions & Postconditions:** Preconditions: Input can be null or a Character array. Postconditions: Always returns a non-null Character array; returns a specific empty array when input is null or empty.
---
```"
636767821a6d9265ec0183ab,hasThrown,"public boolean hasThrown(){
  Throwable thrown=getThrown();
  if (thrown == null) {
    return false;
  }
  String thrownString=thrown.toString();
  return thrownString != null && thrownString.trim().length() != 0;
}
","/** 
 * @return true if getThrown().toString() is a non-empty string.
 */
",Check whether there is a thrown,"---
**1. One-line summary:** Checks if a Throwable object exists and is non-empty.

**2. Function behavior:** This function retrieves a Throwable object using `getThrown()`. If the Throwable is null, it returns false. Otherwise, it converts the Throwable to a string and returns true if this string is not null, non-empty, and not just whitespace.

**3. Function signature:** No parameters; returns a boolean.

**4. Examples:** 
- Input: Throwable is null, Output: false
- Input: Throwable is an exception with message ""Error"", Output: true
- Input: Throwable is an exception with empty message, Output: false

**5. Preconditions & Postconditions:** 
- Preconditions: A method `getThrown()` must exist and return a Throwable or null.
- Postconditions: Returns true if Throwable is non-null and its string representation is non-empty, otherwise false.
---"
636767831a6d9265ec0183c9,peek,"public static String peek(){
  Stack stack=getCurrentStack();
  if (stack != null && !stack.isEmpty())   return ((DiagnosticContext)stack.peek()).message;
 else   return """";
}
","/** 
 * Looks at the last diagnostic context at the top of this NDC without removing it. <p>The returned value is the value that was pushed last. If no context is available, then the empty string """" is returned.
 * @return String The innermost diagnostic context.
 */
",Return the value at the top of the stack,"---
**1. One-line summary:** Retrieves the message from the top of a stack if it exists.

**2. Function behavior:** The function accesses the current stack using getCurrentStack(). It checks if the stack is not null and not empty; if true, it returns the message of the DiagnosticContext object at the top of the stack. If the stack is null or empty, it returns an empty string.

**3. Function signature:** The function takes no parameters and returns a String.

**4. Examples:** 
- Input: Stack contains DiagnosticContext objects, where top object has message=""Error""
  Output: ""Error""
- Input: Stack is empty
  Output: """"
- Input: Stack is null
  Output: """"

**5. Preconditions & Postconditions:** The function assumes that getCurrentStack() returns a Stack object or null. DiagnosticContext objects in the stack must have a 'message' attribute. If the stack is null or empty, the function will return an empty string."
636767de1a6d9265ec01871c,valueAccumulation,"public void valueAccumulation(String key,Long value){
  Long element=data.get(key);
  if (element == null) {
    element=value;
  }
 else {
    element+=value;
  }
  data.put(key,element);
}
","/** 
 * Accumulate the value with existing value in the same given key.
 */
",Add the value to the original value of the key.,"```
---
**1. One-line summary:** Accumulates values in a map by summing them with existing entries.
**2. Function behavior:** The function retrieves a value associated with a key from a map; if no value exists, it inserts the provided value; if a value exists, it adds the provided value to the existing one, updating the map.
**3. Function signature:** The function takes a `String` key and a `Long` value as parameters and returns nothing.
**4. Examples:** 
   Input: key = ""a"", value = 5, map data = {""a"": 10}
   Output map data: {""a"": 15}

   Input: key = ""b"", value = 20, map data = {}
   Output map data: {""b"": 20}

**5. Preconditions & Postconditions:** 
   Preconditions: The map `data` is defined and accessible; the key is non-null; value is a Long integer.
   Postconditions: The map `data` is updated with either a new entry or an incremented existing entry.
---
```"
6367677e1a6d9265ec01832e,exists,"public Logger exists(String name){
  Object o=ht.get(new CategoryKey(name));
  if (o instanceof Logger) {
    return (Logger)o;
  }
 else {
    return null;
  }
}
","/** 
 * Check if the named logger exists in the hierarchy. If so return its reference, otherwise returns <code>null</code>.
 * @param name The name of the logger to search for.
 */
","Check if the named logger exists. If so return its reference, otherwise returns null.","```
---
**1. One-line summary:** Checks for the existence of a Logger object by name.

**2. Function behavior:** The function retrieves an object associated with the given name from a Hashtable, and if it's an instance of Logger, returns it; otherwise, it returns null.

**3. Function signature:** The function takes a String parameter 'name' and returns a Logger object or null.

**4. Examples:** 
Input: ""exampleLogger"", Output: Logger instance (if exists); null (if does not exist)

**5. Preconditions & Postconditions:** 
Preconditions: 'ht' must be a valid Hashtable and 'CategoryKey(name)' should properly hash to fetch relevant entries. 
Postconditions: Returns a Logger object if it exists in 'ht' with the specified name as a key; returns null if the key doesn't exist or if it is not a Logger instance.
---
```"
6367670a1a6d9265ec0179e7,lookup,"public Converter lookup(final Class<?> clazz){
  Converter conv=(Converter)this.converters.get(clazz);
  if (conv != null) {
    return conv;
  }
  for (  Object regType : this.converters.keySet()) {
    if (((Class<?>)regType).isAssignableFrom(clazz)) {
      return (Converter)this.converters.get(regType);
    }
  }
  return null;
}
","/** 
 * Look up and return any registered  {@link Converter} for the specifieddestination class; if there is no registered Converter, return <code>null</code>.
 * @param clazz Class for which to return a registered Converter
 * @return The registered {@link Converter} or <code>null</code> if not found
 */
","Check whether the specified converter exists in converters. If yes, converter is returned. If no, null is returned.","```
---
**1. One-line summary:** Looks up a converter for a given class from a map-like structure.
**2. Function behavior:** The function attempts to find a `Converter` object associated with the given `Class` object by first checking if an exact match exists in the `converters` map and returning it if found. If not, it iterates through the stored keys to find a compatible converter by checking if any registered class can be assigned from the given class, returning the first match found. If no suitable converter is found, it returns `null`.
**3. Function signature:** The function takes a single parameter `clazz`, which is of type `Class<?>`, and returns an object of type `Converter`.
**4. Examples:** `lookup(String.class)` might return a `StringConverter` or null if not found.
**5. Preconditions & Postconditions:** Preconditions include that `clazz` is not null, and the `converters` map is properly initialized. Postconditions include returning a `Converter` if one is found, or `null` if no suitable converter is detected.
---
```"
636767a41a6d9265ec018572,readRawVarint64,"public long readRawVarint64() throws IOException {
  int shift=0;
  long result=0;
  while (shift < 64) {
    final byte b=readRawByte();
    result|=(long)(b & 0x7F) << shift;
    if ((b & 0x80) == 0) {
      return result;
    }
    shift+=7;
  }
  throw ProtobufException.malformedVarint();
}
","/** 
 * Read a raw Varint from the stream.
 */
",Read raw varint,"```
---
**1. One-line summary:** Reads a raw Varint-encoded 64-bit integer from input.

**2. Function behavior:** The function reads bytes one by one, each containing 7 bits of data and a continuation bit, accumulating the result, and stops when a byte with the continuation bit unset is read, or a malformed Varint causes an exception after 64 bits.

**3. Function signature:** `public long readRawVarint64()` throws `IOException`

**4. Examples:** No direct input; it depends on bytes read. E.g., if bytes [0x96, 0x01] are read: Output is `150`.

**5. Preconditions & Postconditions:** Preconditions: Input stream must be properly formatted Varint-encoded data. Postconditions: Returns decoded 64-bit integer or throws `ProtobufException` if data is malformed or exceeds bounds.
---
```"
636767021a6d9265ec0178bb,nullToEmpty,"public static Double[] nullToEmpty(final Double[] array){
  if (array == null || array.length == 0) {
    return ArrayUtils.EMPTY_DOUBLE_OBJECT_ARRAY;
  }
  return array;
}
","/** 
 * <p>Defensive programming technique to change a <code>null</code> reference to an empty one.</p> <p>This method returns an empty array for a <code>null</code> input array.</p> <p>As a memory optimizing technique an empty array passed in will be overridden with the empty <code>public static</code> references in this class.</p>
 * @param array  the array to check for <code>null</code> or empty
 * @return the same array, <code>public static</code> empty array if <code>null</code> or empty input
 * @since 2.5
 */
","If the double type array is null or its length is 0, convert array to EMPTY_CHARACTER_OBJECT_ARRAY. Otherwise, return array itself.","   
---
**1. One-line summary:** Returns an empty Double array if input is null or empty.

**2. Function behavior:** The function checks if the input Double array is null or has zero length; if so, it returns a predefined constant empty Double array from `ArrayUtils`. Otherwise, it returns the input array as is.

**3. Function signature:** The function takes a single parameter, `array`, which is a Double array, and returns a Double array.

**4. Examples:** 
- Input: `null`; Output: `ArrayUtils.EMPTY_DOUBLE_OBJECT_ARRAY`
- Input: `new Double[0]`; Output: `ArrayUtils.EMPTY_DOUBLE_OBJECT_ARRAY`
- Input: `new Double[]{1.0, 2.0}`; Output: `new Double[]{1.0, 2.0}`

**5. Preconditions & Postconditions:** 
- Preconditions: The input can be a null reference or an array of Double objects.
- Postconditions: Returns `ArrayUtils.EMPTY_DOUBLE_OBJECT_ARRAY` if the input is null or empty, otherwise returns the same input reference; no exceptions are thrown.
---"
636767021a6d9265ec0178b2,pop,"private void pop(final String descriptor){
  char firstDescriptorChar=descriptor.charAt(0);
  if (firstDescriptorChar == '(') {
    pop((Type.getArgumentsAndReturnSizes(descriptor) >> 2) - 1);
  }
 else   if (firstDescriptorChar == 'J' || firstDescriptorChar == 'D') {
    pop(2);
  }
 else {
    pop(1);
  }
}
","/** 
 * Pops as many abstract types from the output frame stack as described by the given descriptor.
 * @param descriptor a type or method descriptor (in which case its argument types are popped).
 */
",Pop the various value according to the first character of the descriptor.,"```
---
**1. One-line summary:** Adjusts stack size based on descriptor type in Java bytecode.

**2. Function behavior:** The function determines the number of stack elements to pop based on the given string descriptor. If the descriptor starts with '(', it calculates the stack change for method arguments using a bit shift operation on the result of `Type.getArgumentsAndReturnSizes(descriptor)`, subtracting 1. If the descriptor starts with 'J' or 'D', it calls pop(2); otherwise, pop(1) is called.

**3. Function signature:** Takes a single `String` argument called `descriptor`, with no return value (void method).

**4. Examples:** 
- Input: ""ID""; Output: pops 1 element.
- Input: ""(II)V""; Output: pops value calculated by `((Type.getArgumentsAndReturnSizes(""(II)V"") >> 2) - 1)`.
- Input: ""J""; Output: pops 2 elements.

**5. Preconditions & Postconditions:** Assumes `descriptor` is a valid Java type descriptor. It doesn't account for invalid descriptors and expects `Type.getArgumentsAndReturnSizes(descriptor)` to properly compute sizes. Outputs dictate stack adjustments but do not produce direct output values.
---
```"
636766f91a6d9265ec01776e,write,"@Override public void write(final byte b[],final int off,final int len) throws IOException {
  if (off < 0 || off > b.length || len < 0 || off + len > b.length || off + len < 0) {
    throw new IndexOutOfBoundsException();
  }
 else   if (len == 0) {
    return;
  }
  if (this.count + len > this.buf.length) {
    this.encodePendingBytes(false);
  }
  System.arraycopy(b,off,this.buf,this.count,len);
  this.count+=len;
}
","/** 
 * Writes <code>len</code> bytes from the specified byte array starting at offset <code>off</code> to this byte array output stream.
 * @param b   the data.
 * @param off the start offset in the data.
 * @param len the number of bytes to write.
 */
",Write bytes of length len from a byte array,"---
**1. One-line summary:** Writes a subarray of bytes into a buffer, handling possible overflow.

**2. Function behavior:** This function writes a portion of a byte array `b` starting from `off` and spanning `len` bytes into an internal buffer `buf`. It first checks boundary conditions to ensure valid indices. If the proposed write operation would exceed the current buffer size, it invokes `encodePendingBytes(false)` presumably to handle or flush the existing data before writing. It then uses `System.arraycopy` to transfer the specified portion of the array `b` to the `buf` starting at the current buffer `count` position and updates the `count` to reflect the new length after the write.

**3. Function signature:** The method `write` takes an array of bytes `b`, an integer `off`, another integer `len`, and returns void. The method can throw an `IOException`.

**4. Examples:**
- Input: `b = [1, 2, 3, 4, 5], off = 1, len = 3` (if buffer can accommodate)
  Output: Internal buffer may now contain `[2, 3, 4]` replacing respective parts.
- Input: `b = [1, 2], off = 0, len = 0`
  Output: No change to the buffer, function returns.

**5. Preconditions & Postconditions:** 
- Preconditions: `off` should be non-negative and less than or equal to `b.length`. `len` must be non-negative. Combined, `off + len` should be a valid range within `b[]`.
- Postconditions: If constraints are violated, `IndexOutOfBoundsException` is thrown. If `len` is zero, nothing is written to the buffer. If `this.count + len` exceeds buffer capacity, `encodePendingBytes(false)` is invoked prior to the write.
---"
636767551a6d9265ec017f3f,swap,"public static final <V>void swap(V[] arr,int i,int j){
  V tmp=arr[j];
  arr[j]=arr[i];
  arr[i]=tmp;
}
","/** 
 * Swaps the two elements at the specified indices in the given array.
 * @param < V > the type of elements in the array
 * @param arr the array
 * @param i the index of the first element
 * @param j the index of the second element
 */
",Swap values at indexes i and j in arr,"```
---
**1. One-line summary:** Swaps two elements in an array.
**2. Function behavior:** The function temporarily stores the element at index `j`, assigns the element at index `i` to index `j`, and then assigns the temporary value to index `i`, thus swapping the two elements in the array.
**3. Function signature:** The function takes an array of type `V`, and two integers, `i` and `j`, indicating the positions to swap; it does not return a value (void).
**4. Examples:** 
   - Input: swap(new Integer[]{1, 2, 3}, 0, 2) Output: [3, 2, 1]
   - Input: swap(new String[]{""apple"", ""orange"", ""banana""}, 1, 2) Output: [""apple"", ""banana"", ""orange""]
**5. Preconditions & Postconditions:** Preconditions: The integers `i` and `j` must be valid indices within the array bounds. Postconditions: The elements at indices `i` and `j` are swapped; if `i` is equal to `j`, the array remains unchanged.
---
```"
636766ae1a6d9265ec0175dc,isPartialContentResponse,"public Boolean isPartialContentResponse(){
  Integer limit=drc.getLimit() == null ? 0 : drc.getLimit();
  Long count=drc.getCount() == null ? 0 : drc.getCount();
  return !((limit + 1) >= count);
}
","/** 
 * Check if the actual response is a Partial Content (HTTP 206 code)
 * @return is partial content or not
 */
",Determine whether the actual response is a Partial Content,"---
**1. One-line summary:** Checks if response contains partial content.

**2. Function behavior:** The function determines if a response is considered ""partial content"" by comparing a limit and count from the `drc` object. It defaults these values to 0 if null and returns true if the limit incremented by one is less than the count.

**3. Function signature:** `Boolean isPartialContentResponse()`

**4. Examples:** 
- Input: `drc.getLimit() = 4, drc.getCount() = 7` Output: `true`
- Input: `drc.getLimit() = 6, drc.getCount() = 6` Output: `false`
- Input: `drc.getLimit() = null, drc.getCount() = 0` Output: `false`

**5. Preconditions & Postconditions:** 
- Preconditions: The `drc` object must be accessible and have `getLimit()` and `getCount()` methods that may return null.
- Postconditions: Returns a boolean indicating whether the response is partial based on limit and count values; returns false if limit is less than count, otherwise true.
---"
636766f01a6d9265ec01762e,isEmpty,"public static boolean isEmpty(final double[] array){
  return array == null || array.length == 0;
}
","/** 
 * <p>Checks if an array of primitive doubles is empty or <code>null</code>.</p>
 * @param array  the array to test
 * @return <code>true</code> if the array is empty or <code>null</code>
 * @since 2.1
 */
",Check whether the array of the double type is empty.,"```
---
**1. One-line summary:** Checks if a double array is null or has no elements.
**2. Function behavior:** The function returns true if the given double array is either null or has a length of zero, indicating it is empty or uninitialized; otherwise, it returns false.
**3. Function signature:** The function takes a single parameter: a double array (double[] array) and returns a boolean value.
**4. Examples:** 
    - Input: null; Output: true
    - Input: []; Output: true
    - Input: [1.0, 2.0]; Output: false
**5. Preconditions & Postconditions:** Preconditions are that the input should be a double array which can be null; postconditions ensure that it returns true for null or empty arrays, and false otherwise.
---
```"
6367667e1a6d9265ec01743a,lastWriteTimeStampInMilliseconds,"public long lastWriteTimeStampInMilliseconds(){
  return lastWrite == -1 ? System.currentTimeMillis() : lastWrite;
}
","/** 
 * The last time, in milliseconds, a write operation occurred.
 * @return this
 */
","Check whether lastwrite is - 1. If yes, return - 1. Otherwise, return System.currentTimeMillis().","```
---
**1. One-line summary:** Returns the last write timestamp or current time if uninitialized.
**2. Function behavior:** The function checks a variable `lastWrite`; if it is `-1`, it returns the current system time in milliseconds; otherwise, it returns the value of `lastWrite`.
**3. Function signature:** The function takes no parameters and returns a long integer.
**4. Examples:** 
   - Input: lastWrite = -1; Output: current system time in milliseconds.
   - Input: lastWrite = 1696500000000L; Output: 1696500000000L.
**5. Preconditions & Postconditions:** `lastWrite` should be initialized to either `-1` or a valid timestamp in milliseconds; if it is uninitialized (i.e., `-1`), the function returns the current system time, ensuring a valid timestamp is always returned.
---
```"
636766821a6d9265ec0174c9,classPath,"private static File[] classPath(){
  final String[] fileNames=System.getProperty(""java.class.path"").split(File.pathSeparator);
  final File[] files=new File[fileNames.length];
  for (int i=0; i < files.length; ++i) {
    files[i]=new File(fileNames[i]);
  }
  return files;
}
","/** 
 * Returns the class path of the current JVM instance as an array of  {@link File} objects.
 */
",Creates an array of the file type based on all file names in java.class.path and returns the array.,"---
**1. One-line summary:** Converts Java class path to an array of File objects.

**2. Function behavior:** The function retrieves the Java class path as a system property, splits it by the path separator, converts each path to a File object, and returns an array of these File objects.

**3. Function signature:** The function takes no parameters and returns an array of File objects (File[]).

**4. Examples:** 
Input: N/A  
Output: [File(""/path/to/class1""), File(""/path/to/class2""), ...] (assuming class path includes ""/path/to/class1"" and ""/path/to/class2"")

**5. Preconditions & Postconditions:** 
- Preconditions: The Java class path must be properly set in the system properties.
- Postconditions: Returns File objects corresponding to each path in the class path; potential failure if paths are invalid or inaccessible. 
---"
